Term	fdr	es	nes	gene %	lead_genes
spindle assembly (GO:0051225)	0.048171356118226635	-0.6702960190541	-2.174829909810727	33.23%	TPX2;KIFC1;MAP9;GOLGA8A;TNKS;NCOR1;KIF3B;SMC1A;MAPRE1;ZNF207
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	0.001174821001335184	0.6674454972794509	2.1715140716914445	17.73%	RAMP3;RAMP2;HLA-DRB1;GGT5;CD163;AVPR2;ADCY4;CYSLTR2;POMC;FGR;PTGIR;HCK;PTGDR;VIP;ADCYAP1R1;PTGER4;GNG2
regulation of inflammatory response to antigenic stimulus (GO:0002861)	0.000881115751001388	0.661484482109562	2.1659299850612053	17.73%	RAMP3;RAMP2;HLA-DRB1;GGT5;CD163;AVPR2;ADCY4;CYSLTR2;POMC;FGR;PTGIR;HCK;PTGDR;VIP;ADCYAP1R1;PTGER4;GNG2
tube closure (GO:0060606)	0.044278721280390135	-0.6921768707482993	-2.1624251013527105	31.03%	MTHFD1L;CELSR1;PRICKLE1;TGFB2;VANGL2;LMO4;DEAF1;MTHFR;PLXNB2
primary neural tube formation (GO:0014020)	0.044278721280390135	-0.6921768707482993	-2.1624251013527105	31.03%	MTHFD1L;CELSR1;PRICKLE1;TGFB2;VANGL2;LMO4;DEAF1;MTHFR;PLXNB2
negative regulation of inflammatory response (GO:0050728)	0.0007048926008011104	0.5962445007298623	2.1584338129262295	18.24%	RAMP3;RAMP2;HLA-DRB1;CDH5;GGT5;TEK;CD163;AVPR2;ADCY4;CYSLTR2;PTGIS;TNFAIP6;KLF4;POMC;FGR;PTGIR;ADIPOQ;ALOX5;HCK;PTGDR;VIP;ADCYAP1R1;PTGER4;GNG2;TNFRSF1B
nuclear membrane disassembly (GO:0051081)	0.059699543907203945	-0.8890861719079731	-2.1128726906972344	5.32%	PLK1;CCNB2;CDK1;CCNB1
mitotic nuclear membrane disassembly (GO:0007077)	0.059699543907203945	-0.8890861719079731	-2.1128726906972344	5.32%	PLK1;CCNB2;CDK1;CCNB1
negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	0.04793522201960788	-0.8010633523413824	-2.106347137042346	4.54%	CDC20;BUB1;PLK1;ZWINT
mitotic spindle checkpoint signaling (GO:0071174)	0.04793522201960788	-0.8010633523413824	-2.106347137042346	4.54%	CDC20;BUB1;PLK1;ZWINT
mitotic spindle assembly checkpoint signaling (GO:0007094)	0.04793522201960788	-0.8010633523413824	-2.106347137042346	4.54%	CDC20;BUB1;PLK1;ZWINT
spindle assembly checkpoint signaling (GO:0071173)	0.04793522201960788	-0.8010633523413824	-2.106347137042346	4.54%	CDC20;BUB1;PLK1;ZWINT
negative regulation of angiogenesis (GO:0016525)	0.001909084127169674	0.6199906770946235	2.1052431518721137	18.72%	RGCC;ECSCR;CLDN5;DCN;TEK;STAB1;HHEX;KLF4;NPR1;ALOX5;KLF2;EMILIN1;THBS4;THBS2;COL4A3;CREB3L1
negative regulation of blood vessel morphogenesis (GO:2000181)	0.002013978859431744	0.6312732769747588	2.1004760815022547	17.87%	RGCC;ECSCR;CLDN5;DCN;TEK;STAB1;HHEX;KLF4;NPR1;ALOX5;EMILIN1;THBS4;THBS2;COL4A3
sulfur compound catabolic process (GO:0044273)	0.001982510439753123	0.7072239344889066	2.095702414804231	3.15%	LUM;BGN;DCN;OGN;PRELP;GGT5;OMD
neural tube closure (GO:0001843)	0.05344939050772369	-0.6342537422784482	-2.0873910723541433	31.03%	MTHFD1L;CELSR1;PRICKLE1;TGFB2;VANGL2;LMO4;DEAF1;MTHFR;PLXNB2
glucose catabolic process to pyruvate (GO:0061718)	0.0472792939678891	-0.6629251700680272	-2.08319474957058	33.94%	HK2;PGAM1;PFKP;ENO1;ENO2;PGK1;FOXK1;FOXK2;HK1
canonical glycolysis (GO:0061621)	0.0472792939678891	-0.6629251700680272	-2.08319474957058	33.94%	HK2;PGAM1;PFKP;ENO1;ENO2;PGK1;FOXK1;FOXK2;HK1
glycolytic process through glucose-6-phosphate (GO:0061620)	0.0472792939678891	-0.6629251700680272	-2.08319474957058	33.94%	HK2;PGAM1;PFKP;ENO1;ENO2;PGK1;FOXK1;FOXK2;HK1
glycosaminoglycan metabolic process (GO:0030203)	0.049266159666368145	-0.6419177423318653	-2.073192177333933	31.16%	GPC6;GPC2;HSPG2;SDC3;HS2ST1;AGRN;XYLT2;NDST1;GLB1
negative regulation of immune response (GO:0050777)	0.004013971754561879	0.60210922766518	2.0636221624211974	23.57%	RAMP3;RAMP2;HLA-DRB1;GGT5;CD163;AVPR2;ADCY4;CYSLTR2;SPI1;POMC;FGR;PTGIR;HCK;PTGDR;VIP;ADCYAP1R1;PTGER4;LGALS3;GNG2;DHX58;VIPR1;CALCRL
regulation of angiogenesis (GO:0045765)	0.0043174671799068014	0.5222992808561089	2.0544970132785223	24.14%	RGCC;ECSCR;CLDN5;DCN;RAMP2;CDH5;TEK;APLNR;STAB1;SMOC2;GATA2;CD34;HHEX;RHOJ;PTGIS;KLF4;NPR1;ALOX5;VEGFD;RAPGEF3;TIE1;EMILIN1;PPP1R16B;PGF;THBS4;THBS2;ECM1;COL4A3;CYP1B1;CEACAM1;KDR;CD40;HYAL1;TNFSF12;KRT1;GPNMB;NOS3;PPARG
vasculature development (GO:0001944)	0.0053667959379175454	0.7860637471594255	2.038249178444915	11.97%	SOX18;PDGFRB;CDH5;APLNR;ACVRL1;NOTCH4;TCF21;FLT4
defense response to Gram-positive bacterium (GO:0050830)	0.006020957631842819	0.7166625466397194	2.03036259465207	20.01%	PLA2G2A;RNASE6;FGR;MPEG1;HLA-E;TNFRSF14;LYZ;ANG;TLR2;GBP4
G2/M transition of mitotic cell cycle (GO:0000086)	0.06790823119444449	-0.47906239607834256	-2.0298190083927796	15.19%	PLK1;CCNB2;CDK1;FOXM1;CCNB1;CCNA2;AJUBA;CEP250;BRSK1;AURKA
cell cycle G2/M phase transition (GO:0044839)	0.06790823119444449	-0.47906239607834256	-2.0298190083927796	15.19%	PLK1;CCNB2;CDK1;FOXM1;CCNB1;CCNA2;AJUBA;CEP250;BRSK1;AURKA
chromosome condensation (GO:0030261)	0.06588771042392999	-0.7311886013371466	-2.028434979245501	11.66%	TOP2A;PLK1;CDK1;CCNB1;TTN
regulation of chemokine production (GO:0032642)	0.006574479065164203	0.7021413008894628	2.018099414815379	18.85%	ACKR1;AIF1;IL33;TLR4;CD74;SNAI2;PYCARD;LPL;CSF1R;LGALS9;TLR2
keratan sulfate catabolic process (GO:0042340)	0.01327967310437806	0.8501649761816581	1.985157821348975	9.66%	LUM;OGN;PRELP;OMD;FMOD
innate immune response (GO:0045087)	0.014332816216289245	0.5273844685846037	1.978718398783241	24.55%	CFD;FCN3;FCER1G;IFI27;C3;TLR4;RNASE6;IFITM1;FGR;CD74;NRROS;TYROBP;NCF2;HCK;HLA-E;S100B;ANG;GCH1;CORO1A;FES;TLR2;CD40;KRT1;TRIM22;DHX58;BST2;PPARG;COLEC11
cellular response to interferon-gamma (GO:0071346)	0.013657294140521515	0.5598631508418247	1.977907055757234	22.14%	HLA-DRA;HLA-DRB5;HLA-DRB1;AIF1;CCL11;TLR4;CCL2;HLA-DQB1;HLA-DPA1;HCK;HLA-E;HLA-B;MT2A;CCL14;CASP1;CCL21;IFI30;LGALS9;TLR2;GBP4;OAS3;OAS2;HLA-F;TRIM22
protein N-linked glycosylation (GO:0006487)	0.10138629439413083	-0.5964613814222525	-1.9767259517774933	40.59%	SLC39A8;MAN1C1;MGAT3;ST6GAL1;TUSC3;ALG13;UGGT1;MGAT5;DPM1;OST4
regulation of DNA biosynthetic process (GO:2000278)	0.013475887956491815	0.7757274335233021	1.9758667817458113	9.60%	RGCC;PDGFRB;ACVRL1;SMOC2;ADIPOQ
regulation of immune effector process (GO:0002697)	0.01302093276479829	0.6366758238325928	1.9740885984650394	16.68%	HLA-DRA;C1QA;C1QB;C1QC;C6;HLA-DRB1;C3;CFH;C7;SERPING1;VTN;C1R
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	0.014468848121707003	0.5947610552260262	1.965216292291764	24.08%	RAMP3;RAMP2;AVPR2;ADCY4;GPR4;PDE2A;RGS1;PTGIR;LPAR1;ADGRL4;VIP;FPR1;ADCYAP1R1;PTGER4;ADGRG1;VIPR1;CALCRL;TBXA2R
cardiac muscle tissue development (GO:0048738)	0.10917849539964329	-0.4383882958187627	-1.9638738018979938	14.82%	CACNA1G;GATA5;BMP7;BMP5;HCN4;MSX2;ZFPM1;MYOCD;TTN;BMP2;TBX20;NPPA;BMPR1A
regulation of generation of precursor metabolites and energy (GO:0043467)	0.10049080123552277	-0.5981087266094643	-1.9619975824497418	30.08%	NUP210;PGAM1;NUP93;NUP155;POM121;NUP58;HIF1A;POM121C
regulation of carbohydrate catabolic process (GO:0043470)	0.10049080123552277	-0.5981087266094643	-1.9619975824497418	30.08%	NUP210;PGAM1;NUP93;NUP155;POM121;NUP58;HIF1A;POM121C
regulation of purine nucleotide metabolic process (GO:1900542)	0.10049080123552277	-0.5981087266094643	-1.9619975824497418	30.08%	NUP210;PGAM1;NUP93;NUP155;POM121;NUP58;HIF1A;POM121C
endothelial cell development (GO:0001885)	0.015287358279874081	0.7670196584566003	1.9564044982948443	13.26%	SOX18;ROBO4;COL15A1;PDE2A;PECAM1;RAPGEF3;PPP1R16B
aminoglycan biosynthetic process (GO:0006023)	0.1031626712567757	-0.6115360173406437	-1.954811516566053	24.42%	GPC6;GPC2;HSPG2;SDC3;HS2ST1;B3GNT7;AGRN;XYLT2
mitotic nuclear division (GO:0140014)	0.10642022684104754	-0.5576871143833888	-1.9476284358042077	33.23%	TPX2;PLK1;KIFC1;ZWINT;MAP9;UBE2S;CTDP1;KIF3B;SMC1A;ZNF207
regulation of inflammatory response (GO:0050727)	0.016909030840645684	0.528926094519362	1.9459420781498267	24.75%	PLA2G2A;CDH5;BCL6B;TEK;GPR4;PDE2A;IL33;PTGIS;TLR4;TNFAIP6;KLF4;ACE2;ADIPOQ;ALOX5;HCK;CASP1;MGLL;CASP4;PTGER4;GPSM3;LPL;TNFRSF1B;TLR2;S100A9;PPARG;NFKBIA;TMSB4X;ANXA1
mitotic cell cycle phase transition (GO:0044772)	0.10457401298729503	-0.37041613640491705	-1.9457741783746547	26.69%	PLK1;CCNB2;CDK1;FOXM1;E2F1;CCNB1;CCNA2;EIF4E;AJUBA;CEP250;CCNJL;BRSK1;AURKA;ACVR1B;ANAPC1;UBE2S;CAMK2A;CDK6;FBXL22;EIF4EBP1;CCNG1
glycolytic process (GO:0006096)	0.11113820018705144	-0.7099556362282718	-1.9315164120553712	21.94%	HK2;PGAM1;ENO1;ENO2;PGK1;LDHA
carbohydrate catabolic process (GO:0016052)	0.11113820018705144	-0.7099556362282718	-1.9315164120553712	21.94%	HK2;PGAM1;ENO1;ENO2;PGK1;LDHA
regulation of voltage-gated calcium channel activity (GO:1901385)	0.11028118333547719	-0.7517791632002406	-1.9293241756100812	16.45%	CBARP;GNB5;PDE4B;NPPA;CACNB1
glycosaminoglycan catabolic process (GO:0006027)	0.021907741627170876	0.62380736019426	1.9281435455278721	3.15%	LUM;BGN;DCN;OGN;PRELP;LYVE1;OMD
negative regulation of blood coagulation (GO:0030195)	0.02267915324316616	0.646470422536572	1.9238910628671548	31.71%	CD34;THBD;KLKB1;SERPING1;SERPINE2;F8;VTN;KRT1;NOS3;PLAU;EDN1;SERPINE1;PLAT;TFPI;PDGFRA
mitotic spindle assembly (GO:0090307)	0.11916262643360116	-0.6696125084976207	-1.917283024324949	33.23%	TPX2;KIFC1;RACGAP1;MAP9;KIF3B;SMC1A;ZNF207
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	0.02419396999624645	0.7249060723131195	1.917014796049759	21.67%	HLA-DRA;HLA-DRB1;SPI1;TYROBP;HLA-E;HLA-B;AZGP1;ITGAM;HLA-F
regulation of sprouting angiogenesis (GO:1903670)	0.02502368732843942	0.7149910934049384	1.912526307201683	23.09%	RHOJ;KLF4;ALOX5;S100A1;KLF2;PPP1R16B;CEACAM1;CREB3L1;DLL1
defense response to Gram-negative bacterium (GO:0050829)	0.024603462893346452	0.7329915632627795	1.9109737184287787	13.84%	TLR4;RNASE6;SELP;MPEG1;TNFRSF14;LYZ;PYCARD
establishment of endothelial barrier (GO:0061028)	0.02633557077993038	0.7563362512872195	1.9050260763637188	13.26%	SOX18;ROBO4;PDE2A;PECAM1;RAPGEF3;PPP1R16B
positive regulation of ossification (GO:0045778)	0.12990068181296643	-0.497003775716589	-1.9039053075693282	14.82%	WNT5A;SOX11;BMP7;FBN2;ACVR2B;TGFB2;SLC8A1;BMP2;BMPR1A
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	0.13278002006947084	-0.7167464551028058	-1.897821277302398	14.72%	TYMS;E2F1;DHFR;POLA1
regulation of endothelial cell apoptotic process (GO:2000351)	0.029769125015975464	0.6336418181204309	1.894765582231948	19.67%	RGCC;ECSCR;RAMP2;CDH5;TEK;GATA2;CCL2;AKR1C3;KDR;CD40
ncRNA export from nucleus (GO:0097064)	0.12322905053499836	-0.6713120326308634	-1.8942657359631165	33.06%	NUP210;NUP93;NUP155;POM121;NUP58;POM121C;XPOT
tRNA export from nucleus (GO:0006409)	0.12322905053499836	-0.6713120326308634	-1.8942657359631165	33.06%	NUP210;NUP93;NUP155;POM121;NUP58;POM121C;XPOT
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	0.12322905053499836	-0.6713120326308634	-1.8942657359631165	33.06%	NUP210;NUP93;NUP155;POM121;NUP58;POM121C;XPOT
tRNA transport (GO:0051031)	0.12322905053499836	-0.6713120326308634	-1.8942657359631165	33.06%	NUP210;NUP93;NUP155;POM121;NUP58;POM121C;XPOT
response to interferon-gamma (GO:0034341)	0.030352918456909884	0.5804784291927544	1.891287549222811	20.01%	AIF1;CCL11;TLR4;IFITM1;CCL2;CD74;HLA-DPA1;CCL14;CASP1;CCL21;GCH1;LGALS9;TLR2;CD40;GBP4
blood circulation (GO:0008015)	0.029576118708613257	0.6360574166238216	1.890404529662743	19.26%	MEOX2;ACVRL1;DLL4;ACE2;TNNI3;NPR1;MYL2;F5;SERPING1;COL4A3;SGCG
positive regulation of chemokine production (GO:0032722)	0.031634897769824026	0.6539397465520526	1.8842040932560244	20.21%	AIF1;IL33;TLR4;CD74;ADIPOQ;PYCARD;LPL;CSF1R;LGALS9;TLR2;OAS3
atrial septum morphogenesis (GO:0060413)	0.13122436972862875	-0.6953831361380771	-1.8834515052796643	22.04%	TGFB2;ZFPM1;SOX4;TBX20;NOTCH2
neuron differentiation (GO:0030182)	0.1316386379848082	-0.38130811916743923	-1.8797074147990305	22.52%	WNT5A;FZD2;SOX11;IRX2;TENM3;WNT5B;PTPRD;MYEF2;TGFB2;IRX4;FZD8;SOX4;ANOS1;PBX1;BRSK1;FZD1;WNT11;ITM2C;ERBB2;CASP3
peptidyl-serine phosphorylation (GO:0018105)	0.1291259962613575	-0.397707441135455	-1.8795263970782317	31.64%	PNCK;PLK1;CDK1;CAMK1D;PDK3;STK39;BRSK1;AURKA;PRKCZ;CAMK2A;DYRK2;TNKS;PRKDC;MAPK1;MTOR;WNK1;PRKCI
cardiac right ventricle morphogenesis (GO:0003215)	0.12948187211920492	-0.7497090603880807	-1.8767382000705282	14.82%	TGFB2;SOX4;TBX20;BMPR1A
axon extension (GO:0048675)	0.13143978246379548	-0.6557602033601011	-1.872262812977959	24.01%	NRP2;SLIT3;AUTS2;ALCAM;SLIT2;USP9X;SEMA5A
regulation of interleukin-8 production (GO:0032677)	0.03675904773708916	0.5824559166517498	1.8721640765007186	30.69%	CD14;TLR4;KLF4;CD74;ADIPOQ;SSC5D;AFAP1L2;PYCARD;LGALS9;TLR2;HSPA1B;HSPA1A;TMSB4X;ANXA1;SERPINE1;CD58
regulation of neuron projection development (GO:0010975)	0.12911234224885235	-0.3676487253244816	-1.8718590183107995	17.09%	MDK;ROR2;EPHB3;PTK7;WNT5A;GPC2;TENM3;CAMK1D;TANC2;SIPA1L1;NCS1;DPYSL3;ROR1;BRSK1;FZD1;ARSB;LYN
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	0.03607234483645077	0.6030705365156319	1.8711308311261827	24.08%	RAMP3;RAMP2;ADCY4;GPR4;ADRA1A;PTGIR;LPAR1;ADGRL4;VIP;PTGER4;GNG2;ADGRG1;CALCRL;TBXA2R
negative regulation of smooth muscle cell proliferation (GO:0048662)	0.036255321636792404	0.6653070980685167	1.8680170242500513	14.17%	APOD;OGN;AIF1;PTGIR;ADIPOQ;VIP;ANG
DNA metabolic process (GO:0006259)	0.13335437085395738	-0.36137682406818494	-1.8641198588641477	47.58%	TYMS;TOP2A;CDK1;HMGB3;CBS;DOT1L;TIMELESS;MCM6;POLA1;ZNF445;RBBP8;KPNA2;MCM2;MSH6;MCM4;PRKDC;POLD1;MCM5;SMC1A;DNMT1;TRIM28;HMGB1;MCM3;UBE2A;TINF2;SUPV3L1;CNBP;POLB;PARK7;PARP3;UBE2B;RPS27A;POLE4
positive regulation of cell death (GO:0010942)	0.03743483204968755	0.6085200976288025	1.8637190990819583	18.04%	RAMP3;C1QA;SLFN11;HBB;PRODH;HPR;ITGB2;TYROBP;HBA1;AKR1C3;ITGAM
presynapse assembly (GO:0099054)	0.1362756120250921	-0.7560128432904232	-1.8581290556616494	15.33%	WNT5A;PTPRD;CEL;FZD1
cytoskeleton-dependent cytokinesis (GO:0061640)	0.13214301777924436	-0.5785177634542797	-1.8572687807994441	16.34%	KIF20A;PLK1;RACGAP1;CKAP2;ECT2;STMN1
mitotic cytokinesis (GO:0000281)	0.13214301777924436	-0.5785177634542797	-1.8572687807994441	16.34%	KIF20A;PLK1;RACGAP1;CKAP2;ECT2;STMN1
negative regulation of cellular biosynthetic process (GO:0031327)	0.042489359548289155	0.63962763826472	1.853196241864707	19.36%	FCN3;CD34;PTGIS;PLEK;ADIPOQ;SNAI2;AKR1C3;CEACAM1;SNAI1
protein import into nucleus (GO:0006606)	0.1377492637146203	-0.6208102886075999	-1.8483528960840119	30.08%	PRICKLE1;NUP93;KPNA2;NUP155;POM121;IPO9;POM121C
response to interleukin-1 (GO:0070555)	0.05098564386199923	0.61937913492077	1.8391970077850734	28.11%	CCL11;PTGIS;CCL2;MAPK11;CCL14;PYCARD;CCL21;LGALS9;CD40;HYAL1;ANXA1;IRAK3
regulation of T cell mediated cytotoxicity (GO:0001914)	0.05393355886392707	0.7383315057790254	1.8337759911630442	21.67%	HLA-DRA;HLA-DRB1;HLA-E;HLA-B;RIPK3;AZGP1;CEACAM1;HLA-F
positive regulation of actin filament bundle assembly (GO:0032233)	0.053025094041032256	0.6432038554451659	1.8331544668364765	11.22%	RGCC;MYOC;ARHGEF15;LPAR1;PLEK;RAPGEF3
negative regulation of cytokine production (GO:0001818)	0.052734777697433066	0.5211242622967469	1.8317388777205181	28.11%	APOD;RGCC;SRGN;HLA-DRB1;VSIG4;CD34;TLR4;KLF4;TYROBP;SSC5D;PYCARD;LAPTM5;PTGER4;LGALS9;CEACAM1;DHX58;DLL1;GPNMB;TMSB4X;ANXA1;ZFP36;IRAK3
cytokine-mediated signaling pathway (GO:0019221)	0.05331824824962058	0.4374529282872603	1.8294237826462336	25.67%	HLA-DRA;HLA-DRB5;HLA-DRB1;PLVAP;F13A1;FCER1G;TNFRSF6B;RORC;CXCL2;CCL11;IFI27;SPI1;IL33;TNFRSF4;IFITM1;CCL2;POMC;LCP1;HLA-DQB1;HLA-DPA1;ITGB2;ALOX5;HCK;HLA-E;TNFRSF14;HLA-B;IL18R1;MT2A;CCL14;CRLF1;FPR1;CASP1;PYCARD;CCL21;IL1RL1;IL20RA;IFI30;PSMB9;CSF1R;CEACAM1;ITGAM;TNFRSF1B;XAF1;CD4;CD40;TNFRSF25;OAS3;RSAD2;OAS2;IL27RA;TNFSF12;HLA-F;TRIM22;CSF3R;ACKR3;IL15RA;BST2;MMP2;NFKBIA;TMSB4X;ANXA1;TNFSF13;PSMB10
positive regulation of osteoblast differentiation (GO:0045669)	0.1558513673198787	-0.5196921601305071	-1.8291972410941224	14.82%	SOX11;NPNT;BMP7;FBN2;ACVR2B;BMP2;BMPR1A
synapse pruning (GO:0098883)	0.05311869241751225	0.8584599346954767	1.8275748493425275	4.34%	C1QA;C1QB;C1QC;C3
atrial cardiac muscle cell action potential (GO:0086014)	0.1563657512091642	-0.6822969758749576	-1.826244419984485	31.94%	KCNJ3;KCNJ5;ANK2;CACNA1C;GJC1;KCNQ1
regulation of axonogenesis (GO:0050770)	0.15376334433449534	-0.4956670980154754	-1.8260836435104904	20.62%	EFNB3;EPHB3;SIPA1L1;PLXNA4;LINGO1;BRSK1;RTN4;SLIT2;PLXNA3
receptor internalization (GO:0031623)	0.05483408720185382	0.6196246715386459	1.823850823366024	30.59%	RAMP3;RAMP2;FCER1G;ITGB2;CEACAM1;CD9;ACKR3;CALCRL;CAV3;CD36;MX1;RAMP1
positive regulation of cytosolic calcium ion concentration (GO:0007204)	0.055730571250837795	0.5502004949329923	1.8211677047786923	28.65%	GPR4;LPAR6;ADRA1A;PTGIR;CD52;LPAR1;P2RX3;PTGDR;FPR1;ITPR3;PTGER4;CXCR4;GPR17;ACKR3;C5AR1;TBXA2R;CAV3;EDN1;CD36
regulation of actin cytoskeleton reorganization (GO:2000249)	0.05590189931353251	0.6533503545897038	1.819312574949283	17.23%	ESAM;TEK;ABI3;ARHGDIB;HCLS1;HCK;RAPGEF3;FES;CSF1R
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	0.05363557794925471	0.5689304998105479	1.8191843245501569	8.68%	HLA-DRA;HLA-DRB5;HLA-DRB1;FCER1G;CD74;HLA-DQB1;HLA-DPA1;HLA-DMA;HLA-DMB
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	0.05363557794925471	0.5689304998105479	1.8191843245501569	8.68%	HLA-DRA;HLA-DRB5;HLA-DRB1;FCER1G;CD74;HLA-DQB1;HLA-DPA1;HLA-DMA;HLA-DMB
regulation of T cell migration (GO:2000404)	0.0551431607501702	0.8569972826086956	1.8157410055389802	14.45%	APOD;AIF1;TNFRSF14;PYCARD;CCL21
aminoglycan catabolic process (GO:0006026)	0.16292438549181826	-0.6410965233051872	-1.8156049347988226	22.41%	GPC6;GPC2;HSPG2;SDC3;AGRN
regulation of humoral immune response (GO:0002920)	0.055042761506433655	0.5954472850467699	1.8144874915241143	16.68%	C1QA;C1QB;C1QC;C6;C3;CFH;C7;SERPING1;VTN;C1R
positive regulation of immune response (GO:0050778)	0.056708609734449335	0.6274694547387525	1.8111017532657598	20.55%	HLA-DRA;HLA-DRB1;CD74;HLA-DMB;ITGB2;PYCARD;LGALS9;ITGAM;RSAD2
toll-like receptor 4 signaling pathway (GO:0034142)	0.05589038146057824	0.8212708120965001	1.8106835456156765	18.04%	CD14;TLR4;LY96;ITGB2;LGALS9;ITGAM
nucleosome organization (GO:0034728)	0.1667173440796064	-0.6069364161849711	-1.81000570288967	39.50%	NAP1L3;HMGA1;SMARCC1;RNF8;RSF1;NAP1L1;ARID1A;VPS72
response to zinc ion (GO:0010043)	0.058373918503841965	0.6842811136518459	1.8050856291069253	24.82%	MT1M;MT1A;MT2A;MT1HL1;MT1X;HVCN1;HAAO;CRIP1;MT1E
protein sumoylation (GO:0016925)	0.1699378396392995	-0.5041154460538466	-1.804157576450595	35.50%	NUP210;NUP93;PIAS2;NUP155;POM121;NUP58;POM121C;SAE1;TRIM28;RANGAP1
bicellular tight junction assembly (GO:0070830)	0.05723988989838647	0.6702764036409131	1.8037025777927471	5.60%	ESAM;CLDN5;RAMP2;CDH5;PECAM1
apical junction assembly (GO:0043297)	0.05723988989838647	0.6702764036409131	1.8037025777927471	5.60%	ESAM;CLDN5;RAMP2;CDH5;PECAM1
peptide antigen assembly with MHC protein complex (GO:0002501)	0.05683997608278044	0.8620968811809814	1.8030386252731412	8.68%	HLA-DRA;HLA-DRB1;HLA-DMA;HLA-DMB
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	0.05643861069360676	0.6955649585907099	1.8022536934583764	23.80%	GPR4;ANO1;LPAR6;ADRA1A;LPAR1;VIP;FPR1;GPR17;C5AR1
positive regulation of cell projection organization (GO:0031346)	0.17180239577320172	-0.3487901516642781	-1.8000126594132677	10.51%	MDK;ROR2;PTK7;WNT5A;GPC2;TENM3;CAMK1D;PTPRD;DPYSL3;PLXNA4;ROR1
tetrahydrofolate metabolic process (GO:0046653)	0.16972201815131466	-0.7271827474684869	-1.7994842122039072	8.31%	TYMS;MTHFD1L;DHFR
