Term	fdr	es	nes	gene %	lead_genes
sister chromatid segregation (GO:0000819)	0.0	-0.68519717786072	-2.7018751662212357	15.96%	TOP2A;SPAG5;PLK1;NUSAP1;KIFC1;NCAPG2;CDCA8;ESPL1;SGO2;ZWINT;KIF18B;CENPK;NDC80;KIF18A;SGO1;SMC4
mitochondrial translational elongation (GO:0070125)	0.0	0.5397878204647306	2.638001641974735	40.07%	MRPS24;MRPL41;MRPL38;MRPL12;MRPL33;MRPL34;MRPS28;MRPL24;MRPL16;MRPS17;MRPL15;MRPL46;GADD45GIP1;MRPL52;AURKAIP1;MRPS18B;MRPS18A;MRPS36;MRPL36;MRPL51;MRPL39;MRPL58;MRPL23;MRPL54;MRPL35;MRPL40;MRPL20;MRPS12;MRPL28;MRPS10;MRPS9;MRPL47;MRPS26;MRPL57;MRPS34;MRPL2;MRPL55;ERAL1;MRPL14;MRPS7;MRPL1;MRPL21;MRPL44;CHCHD1;MRPL18;TSFM;MRPL4;MRPL27;TUFM;MRPS18C;MRPS21;MRPL13;MRPS5;MRPS15;MRPS22;MRPL9;MRPL32;MRPL17;MRPS14
mitochondrial translation (GO:0032543)	0.0	0.5221549353601743	2.6205678058944337	45.12%	NDUFA7;MRPS24;MRPL41;MRPL38;MRPL12;MTIF3;MRPL33;MRPL34;MRPS28;MRPL24;MRPL16;MRPS17;MRPL15;MRPL46;GADD45GIP1;MRPL52;AURKAIP1;MRPS18B;MRPS18A;MRPS36;MRPL36;MRPL51;MRPL39;MRPL58;MRPL23;MRPL54;MRPL35;MRPL40;MRPL20;MRPS12;MRPL28;MRPS10;MRPS9;MRPL47;MRPS26;MRPL57;MRPS34;MRPL2;GATB;MRPL55;ERAL1;MRPL14;MRPS7;MRPL1;MRPL21;MRPL44;CHCHD1;MRPL18;TSFM;MRPL4;MRPL27;TUFM;MRPS18C;MRPS21;MRPL13;MRPS5;MRPS15;MRPS22;MRPL9;MRPL32;MRPL17;MRPS14;MRPS16;MRPS35;MRPL11;MTIF2;MRPS31;MRPL43;MRPL37;FASTKD2;MRPL10
mitochondrial translational termination (GO:0070126)	0.0	0.5306346030283638	2.585831957198306	40.07%	MRPS24;MRPL41;MRPL38;MRPL12;MRPL33;MRPL34;MRPS28;MRPL24;MRPL16;MRPS17;MRPL15;MRPL46;GADD45GIP1;MRPL52;AURKAIP1;MRPS18B;MRPS18A;MRPS36;MRPL36;MRPL51;MRPL39;MRPL58;MRPL23;MRPL54;MRPL35;MRPL40;MRPL20;MRPS12;MRPL28;MRPS10;MRPS9;MRPL47;MRPS26;MRPL57;MRPS34;MRPL2;MRPL55;ERAL1;MRPL14;MRPS7;MRPL1;MRPL21;MRPL44;CHCHD1;MRPL18;MRPL4;MRPL27;MRPS18C;MRPS21;MRPL13;MRPS5;MRPS15;MRPS22;MRPL9;MRPL32;MRPL17;MRPS14
regulation of blood circulation (GO:1903522)	0.0	0.7831163680713641	2.583401484693583	7.14%	FXYD1;TNNT2;HSPB7;KCNIP2;S100A1;TPM1;KCNQ1;AGT;CYP2J2;ACE2
cardiac muscle contraction (GO:0060048)	0.0	0.7364488645598429	2.5754647817207488	14.57%	TCAP;TNNC1;TNNT2;SCN5A;SLC8A1;TPM1;SCN4B;KCNQ1;KCNH2;TNNI1;GSN;TNNI2
mitotic spindle organization (GO:0007052)	0.00036852721015844404	-0.4425022468818622	-2.5737748574872996	28.19%	CENPF;BUB1B;KNTC1;KIF11;TPX2;CENPE;BUB1;BIRC5;CDC20;KIF2C;PLK1;KIF23;DLGAP5;RCC1;KIFC1;KIF4A;MAD2L1;CENPU;CCNB1;CDCA8;AURKB;EML4;TTK;SGO2;ZWINT;NUF2;CENPK;KNL1;STIL;GPSM2;CEP126;ITGB3BP;NDC80;KIF18A;CENPI;NEK6;CHEK2;CENPL;SGO1;TNKS;ZWILCH;INCENP;SKA1;SEH1L;KIF2A;ZNF207;NUP160;TAOK1;SPDL1;RCC2;RANBP2;STMN1;EFHC1;CENPN;SPICE1;STAG2;DYNC1H1;AHCTF1
translational termination (GO:0006415)	0.0	0.517807952006405	2.572415973227844	45.12%	MRPS24;MRPL41;MRPL38;MRPL12;MRPL33;MRPL34;MRPS28;MRPL24;MRPL16;MRPS17;MRPL15;MRPL46;GADD45GIP1;MRPL52;AURKAIP1;MRPS18B;MRPS18A;MRPS36;MRPL36;MRPL51;MRPL39;MRPL58;MRPL23;MRPL54;MRPL35;MRPL40;MRPL20;MRPS12;MRPL28;MRPS10;MRPS9;MRPL47;MRPS26;MRPL57;MRPS34;MRPL2;MRPL55;ERAL1;MRPL14;MRPS7;MRPL1;MRPL21;MRPL44;CHCHD1;MRPL18;MRPL4;MRPL27;MRPS18C;MRPS21;MRPL13;MRPS5;MRPS15;MRPS22;MRPL9;MRPL32;MRPL17;N6AMT1;MRPS14;TRMT112;MRPS16;MRPS35;MRPL11;MRPS31;GSPT2;MRPL43;MRPL37;MRPL10
heart contraction (GO:0060047)	0.0	0.7357209111327332	2.5682249396724988	8.24%	TCAP;TNNC1;TNNT2;SCN5A;SLC8A1;TPM1;SCN4B;KCNQ1;KCNH2;TNNI1
muscle filament sliding (GO:0030049)	0.0	0.7933914192158003	2.5520968518899965	3.54%	ACTA1;TCAP;TNNC1;TNNT2;TMOD1;TNNT1;TPM2;TPM1
actin-myosin filament sliding (GO:0033275)	0.0	0.7933914192158003	2.5520968518899965	3.54%	ACTA1;TCAP;TNNC1;TNNT2;TMOD1;TNNT1;TPM2;TPM1
spindle assembly checkpoint signaling (GO:0071173)	0.0009213180253961102	-0.697774590510863	-2.5119148334200845	7.79%	CENPF;BUB1B;KNTC1;BUB1;CDC20;PLK1;MAD2L1;TRIP13;TTK;ZWINT
mitotic spindle checkpoint signaling (GO:0071174)	0.0009213180253961102	-0.697774590510863	-2.5119148334200845	7.79%	CENPF;BUB1B;KNTC1;BUB1;CDC20;PLK1;MAD2L1;TRIP13;TTK;ZWINT
mitotic spindle assembly checkpoint signaling (GO:0007094)	0.0009213180253961102	-0.697774590510863	-2.5119148334200845	7.79%	CENPF;BUB1B;KNTC1;BUB1;CDC20;PLK1;MAD2L1;TRIP13;TTK;ZWINT
mitotic sister chromatid segregation (GO:0000070)	0.0007897011646252372	-0.4767125512654883	-2.505644295867645	10.67%	SPAG5;CENPE;KIF2C;PLK1;CDK1;KIF23;DLGAP5;NUSAP1;KIFC1;NCAPG;CCNB1;NCAPG2;CDCA8;KIF14;ESPL1;EML4;CDCA5;CEP55;SGO2;ZWINT;NCAPH;KIF18B;CENPK;NDC80;KIF18A
type I interferon signaling pathway (GO:0060337)	9.123757522284378e-05	0.6043424044020728	2.497046688852949	21.69%	HLA-F;IFI27;BST2;ISG15;HLA-B;IFIT1;IFITM2;IFIT3;IFI6;IFI35;IRF9;IFIT2;IFITM3;IFITM1;PSMB8;MX1;IFNAR2;HLA-C;HLA-G;MX2
cellular response to type I interferon (GO:0071357)	9.123757522284378e-05	0.6043424044020728	2.497046688852949	21.69%	HLA-F;IFI27;BST2;ISG15;HLA-B;IFIT1;IFITM2;IFIT3;IFI6;IFI35;IRF9;IFIT2;IFITM3;IFITM1;PSMB8;MX1;IFNAR2;HLA-C;HLA-G;MX2
sarcomere organization (GO:0045214)	8.689292878366075e-05	0.7642741711124023	2.485366802813189	4.83%	TCAP;LMOD2;TNNT2;SYNPO2L;TNNT1;MYLK3;FHOD3;TPM1;CAPN3
negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	0.0012437793342847487	-0.6764380666851824	-2.4714193431341225	23.15%	CENPF;BUB1B;KNTC1;BUB1;CDC20;PLK1;MAD2L1;TRIP13;TTK;ZWINT;ATM;FBXO5;ZNF207;TPR
regulation of heart contraction (GO:0008016)	8.294325020258526e-05	0.5677544267947082	2.46548903521181	7.66%	HRC;FXYD1;TNNT2;HSPB7;NPPA;KCNIP2;S100A1;SLC8A1;ATP1B2;TPM1;KCNQ1;AGT;CYP2J2;ABCC9;APLN;ACE2;FXYD6
cellular respiration (GO:0045333)	0.00015867404386581528	0.5940914313382357	2.4357476692653552	29.99%	COX4I2;BLOC1S1;COQ10A;NDUFS8;SDHB;UQCR10;ETFDH;UQCRH;ETFRF1;NDUFS7;ME3;UQCRHL;UQCRC1;SDHA;NDUFS4;ETFB;ETFA;UQCRFS1;NR4A3;MTFR1L;MDH2;UQCRC2;CYCS;SDHAF4;COX10;SURF1
muscle organ development (GO:0007517)	0.0003041252507428126	0.5873439958156759	2.3948946382656167	17.18%	ANKRD2;FHL1;ITGB1BP2;BVES;COL6A3;CAPN3;ITGA7;TAGLN;MEF2C;VAMP5;MEF2B;HBEGF;MRAS;EGR3;CTF1;SPEG;COPRS;TCF21
translational elongation (GO:0006414)	0.00029196024071310013	0.4790613230911945	2.3944653250539645	40.07%	EEF1A2;MRPS24;MRPL41;MRPL38;MRPL12;MRPL33;MRPL34;MRPS28;MRPL24;MRPL16;MRPS17;MRPL15;MRPL46;GADD45GIP1;MRPL52;AURKAIP1;MRPS18B;MRPS18A;MRPS36;MRPL36;MRPL51;MRPL39;MRPL58;MRPL23;MRPL54;MRPL35;MRPL40;MRPL20;MRPS12;MRPL28;MRPS10;EEFSEC;MRPS9;MRPL47;MRPS26;MRPL57;MRPS34;MRPL2;MRPL55;ERAL1;MRPL14;MRPS7;MRPL1;MRPL21;MRPL44;CHCHD1;MRPL18;TSFM;MRPL4;MRPL27;TUFM;MRPS18C;MRPS21;MRPL13;MRPS5;MRPS15;MRPS22;MRPL9;MRPL32;MRPL17;MRPS14
cholesterol biosynthetic process (GO:0006695)	0.0033167448914259963	-0.5705425303820103	-2.360605204486805	18.84%	SQLE;HMGCR;MSMO1;DHCR24;NPC1L1;HMGCS1;INSIG1;ACAT2;DHCR7;ACLY;HSD17B7;CYP51A1;SC5D;FDFT1;MVD;IDI1;G6PD;LBR;MVK
tight junction assembly (GO:0120192)	0.0029850704022833965	-0.5408230543724981	-2.3603971989995363	17.05%	CLDN4;CLDN7;GRHL2;CLDN18;OCLN;CLDN3;MARVELD3;CRB3;MARVELD2;CLDN10;LSR;ECT2;PARD6B;CLDN1;F11R;CLDN9;MPP7;CLDN23
cardiac muscle cell development (GO:0055013)	0.0008421930020570195	0.7538982304112839	2.334318044719154	3.19%	TCAP;MYLK3;MYH11;SLC8A1;FHOD3;ALPK2
bicellular tight junction assembly (GO:0070830)	0.00412080425904442	-0.5519409005400749	-2.3217071668031717	17.05%	CLDN4;CLDN7;GRHL2;CLDN18;OCLN;CLDN3;MARVELD3;CRB3;MARVELD2;CLDN10;ECT2;PARD6B;CLDN1;F11R;CLDN9;MPP7;CLDN23
mitotic metaphase plate congression (GO:0007080)	0.003777403904124051	-0.522230559671801	-2.317146497428792	14.11%	CDT1;CENPE;KIF2C;KIFC1;CCNB1;CDCA8;KIF14;EML4;CDCA5;CEP55;NUF2;NDC80;KIF18A;PSRC1
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	0.0013516677810791672	0.5127752015035961	2.3035234095710777	37.98%	HLA-F;PSMB9;CD36;HLA-B;PSMB10;IFI30;CYBB;PSMA2;TAP2;PSMB6;NCF2;PSMB8;PSMB3;TAP1;PSMA6;HLA-C;PSMC1;HLA-G;PSMC5;PSMA1;PSMC3;PSME2;PSMA7;B2M;PSMB4;PSMD8;HLA-E;HLA-A;PSME1;PSMC4;PSMB7;PSMD4;PSMA3;PSMD6;ITGB5;PSMD7;PSMB5;PSMD9;PSMD13;PSMB1
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	0.001335978780048784	0.5174578828897056	2.302772945742949	37.98%	HLA-F;PSMB9;CD36;HLA-B;PSMB10;CYBB;PSMA2;TAP2;PSMB6;NCF2;PSMB8;PSMB3;TAP1;PSMA6;HLA-C;PSMC1;HLA-G;PSMC5;PSMA1;PSMC3;PSME2;PSMA7;B2M;PSMB4;PSMD8;HLA-E;HLA-A;PSME1;PSMC4;PSMB7;PSMD4;PSMA3;PSMD6;ITGB5;PSMD7;PSMB5;PSMD9;PSMD13;PSMB1
secondary alcohol biosynthetic process (GO:1902653)	0.004847550225930302	-0.5627933709796726	-2.2892629069082266	18.84%	SQLE;HMGCR;MSMO1;DHCR24;NPC1L1;HMGCS1;INSIG1;ACAT2;DHCR7;ACLY;HSD17B7;CYP51A1;FDFT1;MVD;IDI1;G6PD;LBR;MVK
muscle cell differentiation (GO:0042692)	0.001510139176102242	0.7018546401114948	2.288115384702831	8.62%	NRAP;POPDC2;TMEM204;MYOCD;BVES;NEBL;MEF2C
actomyosin structure organization (GO:0031032)	0.0016118638289369068	0.5232277478160592	2.276524847526794	5.58%	TCAP;LMOD2;TNNT2;TMOD1;SYNPO2L;TNNT1;MYLK3;FRMD3;FHOD3;LMOD1;TPM1;CAPN3;TMOD2
apical junction assembly (GO:0043297)	0.006317609317001898	-0.5119167032660277	-2.2723711755777862	17.05%	CLDN4;CLDN7;GRHL2;CLDN18;OCLN;CLDN3;MARVELD3;CRB3;MARVELD2;CLDN10;ECT2;PARD6B;CLDN1;F11R;CLDN9;MPP7;CLDN23
negative regulation of cell cycle G2/M phase transition (GO:1902750)	0.0020602033114835694	0.5498565605714887	2.2615368594889858	37.98%	FHL1;PSMB9;PSMB10;FBXL7;PSMA2;PSMB6;AVEN;PSMB8;PSMB3;PSMA6;PSMC1;PSMC5;PSMA1;RBX1;PSMC3;PSME2;PSMA7;PSMB4;PSMD8;PSME1;PSMC4;PSMB7;PSMD4;PSMA3;PSMD6;PSMD7;PSMB5;PSMD9;PSMD13;PSMB1
cardiac muscle cell action potential (GO:0086001)	0.002366474607342511	0.6504731409900343	2.2525260984526336	24.95%	SCN5A;KCNIP2;SLC8A1;SCN4B;KCNQ1;KCNH2;SLC4A3;HCN2;PKP2;CACNA2D1;KCNJ2;KCND3;ANK2;SCN2B;SCN1B
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	0.00810759862348577	-0.44001345099346584	-2.2455895041772442	7.93%	CLDN4;CDH1;CEACAM6;CDH3;PTPRF;SDK1;CLDN7;ALCAM;CLDN18;GPC6;CADM1;CEACAM5;SDK2;CLDN10;FLRT3;TGFB2;TENM4;ROBO1;NECTIN4;TRO;CLDN1;PCDHB2
cytoskeleton-dependent cytokinesis (GO:0061640)	0.0083609610804697	-0.4841354716251474	-2.2358220333925805	31.43%	KIF20A;SPIRE2;PLK1;CIT;KIF23;NUSAP1;KIF4A;ECT2;AURKB;ESPL1;CEP55;RACGAP1;USP8;ROCK2;INCENP;CUL7;TRIM36;CKAP2;STMN1;EFHC1;CECR2;MYH10;SPAST;APC;SON;ROCK1
muscle cell development (GO:0055001)	0.0029306615071580124	0.6491155903510496	2.231069844155928	7.40%	TCAP;NRAP;ENG;DYSF;MYH11;SLC8A1;ALPK2;NEBL
sterol biosynthetic process (GO:0016126)	0.008584516189573167	-0.5174748438855146	-2.2290671809443072	18.84%	SQLE;HMGCR;MSMO1;DHCR24;NPC1L1;HMGCS1;INSIG1;ACAT2;DHCR7;ACLY;HSD17B7;CYP51A1;SC5D;FDFT1;MVD;IDI1;G6PD;LBR;MVK
regulation of cell cycle process (GO:0010564)	0.008783231842109582	-0.42574344552794796	-2.224740714723711	31.13%	MKI67;SPAG5;KIF20B;KIF11;BUB1;KIF20A;PLK1;CHEK1;RCC1;DBF4;RAB11FIP4;ECT2;AURKB;PLK4;CEP250;NEK2;RACGAP1;RMI2;BIRC6;FBXO5;CDC25C;SND1;BORA;CUL7;PRPF40A;CCP110;PIK3C3;MYO19;DYNC1H1;SETD2;CTNNB1;AHCTF1;TXLNG;APC;AURKA
detection of mechanical stimulus involved in sensory perception of sound (GO:0050910)	0.008670087523201288	-0.8883853361504752	-2.222249708725612	5.51%	COL11A1;KIT;ADGRV1;HPN;WHRN
cardiac muscle tissue development (GO:0048738)	0.003300653456591113	0.5836196635040225	2.2176537714049984	2.23%	TCAP;SCN5A;NPPA;MYOCD;HEY1;NPPB;GATA4
inner ear morphogenesis (GO:0042472)	0.009010490288373958	-0.9061805827779955	-2.217434834336791	9.47%	FGFR2;TTC39C;HPN;MYO6;CHD7;EPHB2
mitotic cell cycle phase transition (GO:0044772)	0.008897299788111006	-0.3599572874285894	-2.214734203651828	31.39%	BCAT1;TRIM71;PLK1;CDK1;CCNB2;FOXM1;RCC1;DBF4;CEP78;CDC7;CEP152;CCNB1;CCNF;PLK4;USP37;PLCB1;CDC25A;MELK;ANAPC1;CEP250;CEP76;NEK2;E2F1;PHLDA1;CHEK2;CEP72;CEP41;AJUBA;AKAP9;CCNG2;CCDC57;CEP290;CCNJL;CCNA2;CCNJ;CDC25C;MASTL;BORA;ALMS1;SKP2;CEP135;EIF4E;CACUL1;NINL;CEP70;PCM1;CNTRL;BRSK1;CCP110;PIM2;TACC3;CUL4B;HAUS6;SFI1;CENPJ;LATS1;DYNC1H1;E2F3;CEP57;SPAST;TAF2;POLE;AURKA;RPS6KB1;HAUS3
mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	0.00396231755253493	0.6870619582988488	2.20181814950945	29.36%	COX4I2;COX5B;COX8A;COX6B1;COX5A;COX7B;NDUFA4;COX6C;COX6A1;COX4I1;COX7C;CYCS;COX10
cardiac myofibril assembly (GO:0055003)	0.004409816135770782	0.8541054965830521	2.1912319624056305	7.40%	TCAP;NRAP;MYLK3;FHOD3;NEBL
mitotic nuclear membrane disassembly (GO:0007077)	0.01264208560065271	-0.78922784754012	-2.1871849218341244	11.37%	PLK1;CDK1;CCNB2;CCNB1;NEK6;PRKCA
nuclear membrane disassembly (GO:0051081)	0.01264208560065271	-0.78922784754012	-2.1871849218341244	11.37%	PLK1;CDK1;CCNB2;CCNB1;NEK6;PRKCA
cGMP-mediated signaling (GO:0019934)	0.004635855173485036	0.9223270290827259	2.1837400159539704	4.39%	AQP1;NPPA;NPPB;CD36;PDE2A
smooth muscle cell differentiation (GO:0051145)	0.0053542050722879386	0.8236885027949742	2.1721964668842344	8.62%	TMEM204;MYOCD;EDNRB;HEY1;APLNR;MEF2C
cardiac ventricle development (GO:0003231)	0.005240312012799233	0.7400874328451426	2.1717229269706895	10.61%	SCN5A;ENG;HEY1;GATA4;PDE2A;DLL4
protein autophosphorylation (GO:0046777)	0.014326495294909513	-0.3824193773298952	-2.1714977264070936	26.41%	DAPK1;MAP3K9;FGFR2;STK26;KIT;TYRO3;MAP3K21;EPHA1;STK17B;MAP3K13;AURKB;MELK;EPHB3;MAPK15;NEK2;DDR1;FGFR4;NEK6;PASK;CHEK2;LYN;TNIK;ERN1;FGFR3;ATM;SRC;LRRK2;ALK;WNK3;CDK12;SIK1;SMG1;PAK1;PIKFYVE;STK4;PRKX;FER;EIF2AK3;PIM2;TAOK1;CAD;TEC;MAPKAPK5;ATR;IGF1R;PTK2;EGFR;PRKD1
establishment of mitotic spindle localization (GO:0040001)	0.015212803235340569	-0.6567296678247724	-2.1623813609898863	16.01%	PLK1;SAPCD2;NUSAP1;MAD2L1;ESPL1;GPSM2;NDC80;HTT
regulation of cellular amino acid metabolic process (GO:0006521)	0.005862014208067713	0.5258314338365884	2.16043878289684	37.98%	PSMB9;PSMB10;PSMA2;PSMB6;PSMB8;PSMB3;PPM1K;PSMA6;PSMC1;OAZ1;PSMC5;PSMA1;PSMC3;PSME2;PSMA7;PSMB4;PSMD8;PSME1;PSMC4;PSMB7;PSMD4;BCKDK;PSMA3;PSMD6;PSMD7;PSMB5;PSMD9;PSMD13;PSMB1
mitotic cell cycle checkpoint signaling (GO:0007093)	0.015095441493028574	-0.7131225040586036	-2.159414351539973	19.51%	BUB1B;BUB1;NABP1;CHEK1;AURKB;ZWINT;ZWILCH;CHFR
kinetochore organization (GO:0051383)	0.014822983341928527	-0.7667043727372748	-2.1565357685369166	10.51%	CENPF;CDT1;CENPE;DLGAP5;NUF2;NDC80
neutral amino acid transport (GO:0015804)	0.014727926720260675	-0.6471357572586973	-2.1525687479325657	35.41%	SLC6A14;LLGL2;SLC7A5;SLC36A4;SLC1A5;SLC43A2;SLC3A2;SLC7A8;SLC1A1;SLC6A6;SLC38A1;SLC1A4;SLC38A2
regulation of muscle contraction (GO:0006937)	0.006631414004001817	0.716403779281383	2.150145720458638	8.24%	TNNC1;TNNT1;MYL9;TPM1;CAV1;TNNI1
regulation of cell cycle G2/M phase transition (GO:1902749)	0.015401895817656351	-0.41016036251900134	-2.1488230986471897	34.21%	CENPF;TPX2;PLK1;CDK1;CEP78;CEP152;ATAD5;HMMR;KIF14;PLK4;GTSE1;CEP250;CEP76;NEK2;CEP72;CEP41;AKAP9;CEP290;ALMS1;CEP135;NINL;CEP70;PCM1;CNTRL;CCP110;HAUS6;SFI1;CENPJ;DYNC1H1;CEP57;NPM1;AURKA;HAUS3;SDCCAG8;CEP164;TP53
mitotic cytokinesis (GO:0000281)	0.016841693504240893	-0.47576769905632876	-2.140292638775754	31.43%	KIF20A;PLK1;CIT;KIF23;NUSAP1;KIF4A;ECT2;ESPL1;CEP55;RACGAP1;USP8;ROCK2;INCENP;CUL7;TRIM36;CKAP2;STMN1;EFHC1;MYH10;CNTROB;SPAST;APC;SON;ROCK1
double-strand break repair via homologous recombination (GO:0000724)	0.016405404839311383	-0.424985621473485	-2.1396345507417873	33.71%	NABP1;MCMDC2;CDC7;MMS22L;POLQ;XRCC2;RAD54L;GINS2;FANCM;GEN1;BRCA2;GINS4;RAD51AP1;SPIDR;RBBP8;MCM2;WRN;RECQL4;PALB2;MCM9;REV3L;NIPBL;RFWD3;MCM6;REC8;MRE11;SMC5;SFPQ;MCM8;SLX4;ZFYVE26;BRCA1;TONSL
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	0.007690024197353976	0.7989236411005691	2.135762818988684	6.02%	TMEM204;VTN;EMILIN1;ITGA5;MMRN2
