Gene	log2FoldChange	-log10FDR	product
DARS-AS1	-11.644166727788877	12.667646925688144	-147.50419285147495
GINS2	-4.419631645386363	33.36016986442152	-147.43966242826184
MT1M	11.784761795797344	12.42034308808676	146.37078471518046
HUNK	-5.629907824884209	25.90272362280163	-145.82994640982395
ROBO2	-8.886055631796262	16.215241255862157	-144.08953588258902
KLC3	-10.416471801915405	13.791332854204537	-143.65702978665107
KIF23	-6.635997059275521	21.582856030556965	-143.22376914954296
PEBP4	9.710895154895612	14.6950669729114	142.70225466811183
NREP	-6.010999839110198	23.66903175558686	-142.2745460747268
CKMT2	5.209162609517384	27.049016374881784	140.90272472425764
SPARCL1	9.147940765562502	15.398333357192216	140.86304143997958
PCDHA2	-10.689697423657877	13.173802427416717	-140.82396186813438
TRIM71	-11.698467339338434	12.013643878219455	-140.5412205357934
SLC24A5	-16.366093435366107	8.530281182980861	-139.6073788706101
FGFR2	-5.709696651483131	24.341470241385164	-138.98241112941315
PRKG1-AS1	-10.553148453059691	13.073730867707077	-137.96902268226168
FRAS1	-5.2523678771517535	26.153089349751337	-137.36564638891358
POLR2F	-4.849461259794304	28.194770712209692	-136.72944829764396
ISCU	4.108126285635873	33.13897791858134	136.13910626643076
TGFB2	-4.513645597942417	29.988109705927563	-135.3556993647742
HLA-B	9.070221521423026	14.886574667948583	135.02452993349806
VCAN	-4.955273509844527	26.893119775383006	-133.2627640200314
GH1	13.826658909436068	9.594956120713018	132.66618553210478
NCAPH	-4.5509969987867	28.7406380929867	-130.79855770439718
TPX2	-5.333883860053177	24.480237631542114	-130.5747443931489
BTNL9	11.11789369054296	11.673233422916802	129.7817682208819
SHROOM2	-4.529411786229374	28.561396590842342	-129.36632634973276
LCTL	-10.697085769628899	12.041235373324767	-128.8061275607445
GTSE1	-4.563583965908401	28.172095087515768	-128.56572142743377
FIGNL2	-4.848663162368525	26.332943028920027	-127.67957082107358
PTGDS	10.281636011638474	12.310306242039845	126.57008797245476
CENPE	-5.642723650276561	22.412759784309312	-126.46900970288955
TUBA3E	10.602159913139014	11.885230213207352	126.00911132489564
CTSG	11.324425229522841	11.121653622518464	125.9463348768622
SLC5A2	-12.63123828457658	9.917518217118218	-125.2705357920493
CUX2	-7.283267291642367	17.19728597791476	-125.25243046796648
TMPO-AS1	-10.197720544532237	12.274892892414071	-125.1759274309037
FGD2	9.594446714536213	12.992312436589883	124.65404937146778
SLC3A1	-11.954852399436879	10.417693549106781	-124.5419887221373
ARG2	-8.214518428177858	15.140293465002271	-124.37021967628195
STARD4-AS1	-9.65721961177578	12.843572223684157	-124.0331975638213
HBB	13.042233111117438	9.500390415029273	123.90630643943751
LMAN1L	12.608950001292254	9.79356899626604	123.48662180812447
ACOXL	-9.656272787298903	12.785611625017086	-123.461353603625
SRSF12	-4.6586755295842215	26.486563833146096	-123.39230679224818
MYRF	-6.471045877035651	19.0381868493839	-123.19698051794005
CRNN	9.861749953262176	12.489726697144846	123.17056167182554
SATL1	-13.975956427555587	8.79642809218638	-122.93849573452277
KIF26B	-6.052681672776678	20.298058585302925	-122.85768719221032
VIM-AS1	-11.460231212288232	10.701724761947462	-122.64424014218815
CACNA1D	-5.388606958218218	22.69581870105778	-122.29884657497912
ATP1A1-AS1	-10.759061567689747	11.250312827530376	-121.04280836716903
CCNB2	-4.626724660998824	26.116101073343835	-120.83200888517777
FSIP2	-7.631640064615277	15.786949338895154	-120.48031507276391
MYBL2	-5.549969753702918	21.68658759911875	-120.35990523613783
LTF	7.945238361040595	15.113642412227854	120.08149146868287
CCL13	10.180718656191743	11.741048015415661	119.53230657378526
PRR19	-10.658641339824268	11.205933462984865	-119.4400256598906
ZACN	-13.599209299228392	8.773647722626926	-119.3146716977021
PCDHA4	-11.329825710412658	10.52754604552292	-119.27526185411868
AK1	4.635950143392251	25.647208194316534	118.89917850605265
SLC34A3	-8.828470008815046	13.409183078134127	-118.38257064801736
MAP3K6	3.790763399422113	31.151099461792693	118.08644769152161
PMP22	3.181136457500433	36.93276008530444	117.48814958347874
SLC9B1	-10.272323950831666	11.418311377332904	-117.29259343943049
SERHL	-11.081600126127466	10.58269676837753	-117.27321384322117
ANKRD2	11.062424795441371	10.598559556348727	117.24576803211426
COL5A3	8.724477485204485	13.378514283901664	116.72054665538667
GDF9	-10.759323614028332	10.68218192428074	-114.93305222726039
TRIM24	-3.2184231388519664	35.697043062056046	-114.88818937951623
TMEM184A	-9.724773967279091	11.781398541790171	-114.57143783734091
ADAMTS19	-6.597531538551753	17.362832041879976	-114.55183199488006
RAMP2	5.2473696633160385	21.719429254219094	113.96987417312816
CTSV	-7.042019549686542	16.181961443074385	-113.95368883440368
RASGRP1	-5.633117324273993	20.12015063535926	-113.33916911104463
ACTA2-AS1	-11.205618723156496	10.058344095923118	-112.70996892522669
SYT1	-7.9682962442980685	14.138362164390193	-112.65865813503629
COX7A1	8.552808360351438	13.169540488205934	112.63655598951448
CLEC3B	10.711165257691462	10.507691520550905	112.54962035346402
APC2	-9.452894193486564	11.89835210540627	-112.47386352925356
SIGLEC1	8.869889278570547	12.678555339613597	112.457382074602
CD81-AS1	-11.140297790797963	10.0818518971778	-112.3148324172821
AZGP1	10.065044981882746	11.11878155784037	111.91103652339163
CERS6-AS1	-14.065067924719925	7.877739524307314	-110.8009415026332
PTK7	-4.224237727592525	26.053458622104017	-110.05600284576256
STK26	-5.406663067367753	20.351611790355697	-110.03430782832227
LACTB2-AS1	-11.137147276573442	9.86222971810777	-109.83710484596561
ZNF711	-3.794912393750195	28.83331353526817	-109.41989888787444
VSIG4	12.142722131458106	8.988234722961561	109.14163669324556
NUF2	-5.167662822090146	21.053190100602176	-108.79578776927816
TMEM200C	-5.600051399742587	19.31822820532449	-108.18307090177414
ADPGK-AS1	-9.823392597872095	11.00349857302573	-108.09168643295712
KRT19	-6.705154183495003	16.10678203948318	-107.99845697468281
VWF	9.66198934676259	11.17629269398846	107.98522094561707
ELOVL6	-3.4269571596184756	31.488804624293557	-107.91078445505016
PTGDR	8.168292645441412	13.118107223801465	107.15253875828935
NAT8L	-4.582017585843081	23.38393948975805	-107.14562196836187
RNF219-AS1	-13.892284021967278	7.695919706769533	-106.91390237669748
CDRT4	10.482387848249175	10.1150576755819	106.02995766285926
CRABP2	-5.20551100318267	20.342115520766207	-105.89110617136146
PCDH10	-7.209581507447216	14.676229586597806	-105.80947342658524
DNAH11	-8.508913899307679	12.387386332136822	-105.40320373761297
PAX6	-12.458807365667559	8.458192242663051	-105.37898781312262
DSG2-AS1	-11.153816887424652	9.436633445877114	-105.25448148906044
TENM3	-5.265877016162811	19.834705987473903	-104.44712238178572
SPAG17	-10.816552861020927	9.635230687625121	-104.21998206082814
CSPG5	-4.918116618865495	21.1813030164158	-104.17211837426039
NUTM2G	-9.82732071019138	10.58630932497913	-104.03505687385953
SPESP1	10.89809152335495	9.531616347863947	103.87642732452754
BIRC5	-5.4801055900735784	18.92777582911286	-103.72621012878095
MEIS2	-3.1572887768617592	32.79162595714416	-103.53263260954
LGR4	-2.923463242881154	35.32018519328739	-103.25726314433085
MS4A4A	10.465270651117915	9.865681287900486	103.24702483554816
G0S2	5.165652661781863	19.833683965926216	102.45392237152701
AUNIP	-9.545340677016691	10.711651354859328	-102.24636139555969
TTN-AS1	-12.404156442907386	8.209515642413724	-101.83211634899516
LILRB5	10.897688287397266	9.284097055954872	101.17519574573885
LAMA1	-7.474820281862227	13.530887744636198	-101.1409541452077
PCDHA10	-6.705627383138989	15.007490278151593	-100.63463776136548
TIMP4	9.925177950546207	10.119847690917343	100.44128916477875
AFAP1-AS1	-10.631833213079465	9.427185210861273	-100.22826083068642
SYT15	-8.528522871232093	11.73733472537897	-100.1021276527012
HPR	9.867886643081608	10.134913958085358	100.01018207577185
MAD2L1	-4.567125847397428	21.897422441852335	-100.0082840255643
LYPD6	-4.7223376582327425	21.070225302830583	-99.50071841500525
KIAA1211	-5.727030203577886	17.358016048616886	-99.40988218461858
SHISA4	4.7435762056597115	20.931503700225363	99.29018290106724
HS3ST5	-8.563069269855037	11.595130069972562	-99.28990198215412
ADGRV1	-8.418768772108157	11.779708148100001	-99.1706391017723
PERM1	7.018499254091612	14.109307347731328	99.02616309580162
CDR1	-9.979926193142333	9.913848613364795	-98.93947745136711
FAM184B	-9.454900329224518	10.44990327382268	-98.80279390403042
DTL	-5.918683637215739	16.59611283471152	-98.2271414761932
RAD54L	-7.757045166138637	12.61567743909993	-97.86037969653437
FAM166A	-10.818725229007908	9.037135624192025	-97.77028717541239
ZNF185	-3.7032538010958747	26.36099447500485	-97.62145299022906
F13A1	8.371086686237767	11.60204909561233	97.1217587173573
DES	7.178454957059552	13.52196945279218	97.06684864760386
PRICKLE1	-3.637972898296103	26.625800348910396	-96.86394006477894
SPRR1A	9.534328584327236	10.14892030859848	96.76314099832969
SLC2A14	-6.879722388678226	14.048237040027793	-96.64797088573793
CENPK	-5.479099336725315	17.617874956106697	-96.53008698651374
CFD	7.899518550485926	12.20370783922552	96.40341646067252
IQGAP3	-4.878132025624689	19.703288653255004	-96.11524338957078
MMP24	-8.754632275918313	10.961960549726522	-95.96793363597907
COL11A1	-10.35936595776348	9.236629242204637	-95.6856225361774
MMEL1	-9.956083170289952	9.56400753723172	-95.22005448195898
LCORL	-7.16615324709965	13.261254191144058	-95.03217978248082
AFF2	-5.984211882211914	15.80334274019684	-94.57055140455333
SLX1A	9.73758458830632	9.69979939411117	94.45261708975991
GIMAP6	8.431030672607019	11.176710467958268	94.2311887742041
ASB15	8.96675222363664	10.48204668823643	93.98991545000708
KIAA0895	-7.938268778401897	11.826039029308326	-93.87827639852055
ESAM	8.957687224355025	10.443261478318913	93.5474699249363
ATP6V0C	4.349219018644142	21.46509538660564	93.35640109243587
ALCAM	-3.444838964969637	27.06971933759663	-93.25082394494494
PP2D1	-9.807294017140645	9.49541219790385	-93.12429923878673
ARID3A	-3.506057676244686	26.496056739662247	-92.89670312230757
FGR	8.042380226981182	11.507939817103429	92.55122763836205
THBS4	4.428132083788729	20.8804975123779	92.46160096003132
DNAH10	-8.87606455686449	10.3771600565842	-92.10834257915693
SIGLEC7	9.298580995000187	9.901854493214053	92.0731960058574
RELN	-5.504046751714911	16.68784076389474	-91.85065574965053
FANCA	-8.166707004222284	11.245786454677503	-91.84104300740285
SYNPO	4.092908037855212	22.244130563842436	91.0431807798515
WNT5A	-4.159293339077616	21.82705164793661	-90.78511053096584
PRC1-AS1	-9.892440235939265	9.119925387016576	-90.21831684728674
CST3	2.9440814205030117	30.607904860210056	90.11216401946825
ESRP2	-7.767691581317791	11.59579446265189	-90.07255502623255
SLFNL1-AS1	-9.533137708118822	9.429691102279872	-89.8945438230568
MIR6891	11.975368207113394	7.425240908901723	88.91999391061947
FAM107A	9.01544026064616	9.813996855226168	88.47750236646081
GALNT13	-4.717965607526822	18.547525791537367	-87.50658878919
PDK4	8.907594605942624	9.822747851416802	87.4970557768148
NOG	-5.099617716251584	17.128035464918945	-87.34643310148608
NCF4	11.155455392348196	7.812385536580613	87.15071836115125
OAZ3	-8.931589156491443	9.75106338813518	-87.09249202172887
MRPL12	4.005624098404343	21.739089551946257	87.07862098664602
C22orf15	-10.077787490612016	8.623746609273287	-86.90828570114212
SCGB1D2	11.11287182764501	7.784511007818453	86.50827307077815
LINC01151	8.97862369410992	9.587478462630024	86.08236129133849
HSPB6	6.818422718766247	12.618336962812743	86.03715542029029
SDK2	-4.161557567217459	20.479951224948156	-85.22849599642747
PHYHIPL	-8.991868285910753	9.474810622747842	-85.19624915369664
EFCAB5	-9.178710779629906	9.244467734909401	-84.85229565035378
PLK4	-4.7966013224811315	17.649950433047152	-84.6597755888804
TYMS	-6.202601061281445	13.578381848591759	-84.22128566455996
DCD	9.844497146475607	8.554847085094137	84.2181677177444
BRIP1	-6.576189512221616	12.772700352105097	-83.99569809826288
SEMA3A	-5.242154343497349	16.020993647529522	-83.98452143654032
CYP4B1	9.370965642053386	8.92307030076868	83.61778521013028
FLRT2	-5.552944121731002	15.026832381616293	-83.44316054173328
GDPD2	-8.200113468452729	10.16333746654294	-83.34052044382899
MARVELD3	-6.422226921918097	12.975380518097197	-83.3308380854554
PKMYT1	-8.03299974752209	10.364038240024383	-83.25431656542517
NSUN7	-4.057187381140407	20.354169719708864	-82.58068054039298
WDR38	-11.197300963093301	7.357738310615533	-82.38681027164378
C2CD4B	8.896771979579162	9.211632679409322	81.95379550834457
CASKIN1	-7.894134462271819	10.329654600734735	-81.54368236702472
HCK	7.466328147668418	10.91941191056254	81.52791250381887
CRYAB	4.977231397722972	16.314196111085348	81.199529112704
HHATL	7.186002820361475	11.207218996639437	80.53510731825969
RNF217-AS1	-8.97377410379317	8.951743624231366	-80.33092511892305
IGFBP7-AS1	-10.99707644282267	7.289836536003069	-80.16688964210736
MTRNR2L10	9.113620193431423	8.783863758774444	80.05279812831722
C6	8.016524242607383	9.951673899269279	79.77783506801532
DNAH2	-7.692443159116886	10.345321052325422	-79.58079415782859
MIF-AS1	-11.360844892054736	7.004671541080971	-79.57898689801092
TCAP	5.882201547712169	13.509542475467029	79.46585165807545
MDK	-5.150470033702005	15.421759973784962	-79.42931261192446
UHRF1	-4.734483163124324	16.773594174415187	-79.41429920384894
CCDC183-AS1	-8.438069876465331	9.385817618195171	-79.19818491009025
PLCE1-AS1	-9.036331314397087	8.721063570520368	-78.80641983714087
C6orf223	-8.400032301344966	9.360991558438668	-78.63263146350236
FMO2	8.149586431776772	9.642850613935568	78.58524452697962
PKD2L2	-9.93936808167835	7.898638641143585	-78.5074767984938
LYVE1	8.380251330964445	9.356136612312472	78.40677629801677
PSMC5	2.7830204018131783	28.15229983842579	78.34842480830082
GNG12-AS1	-8.52592001392749	9.182985136034636	-78.29339675891636
ADD3-AS1	-8.695554300868196	8.99147206518765	-78.18583358757871
HYAL1	4.3927386241034885	17.787220682024174	78.13461130537998
CKAP2	-3.958600671989167	19.701224105997778	-77.98927898501198
ZNF300P1	8.03914535009835	9.682090763534797	77.83573494090095
GIMAP1	9.771244680028238	7.964984841044243	77.82781575455913
MAGI2	-4.559772338295631	17.05809538742182	-77.78103149157431
MYOM2	7.6167856466108494	10.208690631827892	77.75740827519734
MTRNR2L1	6.906595772543107	11.240421247868337	77.63304587213118
CLIC5	2.447079968055613	31.720085209635066	77.6215851015151
PITRM1-AS1	-8.624100335490292	8.999095764674632	-77.60910480323976
C10orf95	-9.181812433924902	8.432479152781005	-77.42544193381715
LGALS3	3.955022234775746	19.565229456939587	77.38091753068547
CKM	4.7981631526838	16.032552488235577	76.92680259252091
CD86	6.905466249611252	11.120668002786164	76.79339756637162
ZNF366	9.17886318291621	8.336421410430505	76.51887156147498
KIAA1324L	-3.61941623488598	21.121282469156935	-76.44671267047926
MYO5B	-5.610573073410747	13.573998741660665	-76.1579118384727
EML5	-8.069441122828671	9.437706121501497	-76.15701388201606
HSPA7	8.630395117665403	8.808042828389723	76.01688982232244
RBM5-AS1	-8.849709980627216	8.584927802015951	-75.97412125246463
DHFR	-3.54013541962022	21.42111676545958	-75.83365418922398
A1CF	-9.913421932603002	7.6455564956332625	-75.79362745076614
C9orf41-AS1	-9.299237343819739	8.125178428625604	-75.55796266867381
GRM3	-7.945941344946975	9.496834226646074	-75.46128772761458
EPPK1	-7.908320105009091	9.538885398599652	-75.43655917712329
TICRR	-6.747679323285106	11.16497795344992	-75.33769088142809
SSTR5-AS1	9.340105481865963	8.03803472607193	75.0760922084134
ADAMTS9-AS1	-9.029498866693785	8.304688302048966	-74.98717361159628
FANCI	-6.616614718916164	11.319717106123344	-74.8982068183428
P3H2	-3.906004399887318	19.028267503767616	-74.32449659194918
PIGF	-7.634329134493439	9.681122343753424	-73.90887436351217
XAF1	8.763200916438402	8.422132610914767	73.80484021433404
GIMAP7	10.907726562580317	6.748596559445121	73.61184595159769
SLC25A5-AS1	-8.881564441778744	8.287360391977991	-73.60472537359728
MYOC	9.132485420369937	8.011359604389119	73.1636247844243
ABCA6	9.071161693694084	8.030021407429205	72.84162259061526
CCDC159	3.1644408753147357	22.830406234137673	72.24547068734562
LDLRAD2	-9.977804013635502	7.227576975586259	-72.11534655586412
ZWINT	-3.475114450307914	20.729614906833817	-72.03778431205654
HLA-A	5.311640724379164	13.561803764967747	72.03542917404137
TOX	-3.9798043114330097	18.068382949348287	-71.90862836243899
PRR34-AS1	9.135884820008554	7.841659221131406	71.64049544201451
XPO4	-3.0604554557185137	23.336666765866926	-71.42082912188236
LINC01356	-8.634270564704646	8.268159931887388	-71.38952992416564
GTF3C2-AS1	-10.20746729985968	6.978154168676986	-71.22928049014985
RYR3	-8.221789074835462	8.649297927177118	-71.11270320266183
RPP21	9.851222952451142	7.194924646879008	70.8788068224909
ERBB4	-3.4520681607978445	20.52037658843096	-70.83773866850402
PLK1	-3.436913744058471	20.569957038926407	-70.69716806177846
ZFP36	4.164317247831286	16.976849280233818	70.69698627150984
FOXM1	-5.146012368829637	13.705920581527321	-70.53083683873628
MS4A6A	8.40764606815284	8.387435210934264	70.51858667309814
GNLY	8.895120885863108	7.9064719386220075	70.3290236747272
ACVR2B	-3.531570127489451	19.87968358766056	-70.20649670212434
ARHGEF39	-8.03513769895615	8.715006426534458	-70.02627668449215
ZNF497	-7.582190879932265	9.215301188623803	-69.87217262821235
CD14	7.940256149118547	8.784349691141871	69.74998665109685
LRRC75A	-7.362065173856293	9.466151906964415	-69.69042728469606
CENPU	-5.5067077084969425	12.643663960659087	-69.62496179580637
ADIPOQ	10.410686976409988	6.669541498792538	69.43450882010542
GZMB	9.75889217685443	7.0924231572786836	69.21419286450814
DPT	8.327980775973202	8.30788436413636	69.18790127353596
EME1	-7.402738170677892	9.344687045127628	-69.17627148200549
CACNA1B	-5.8562088416346585	11.809320340896935	-69.15784619405665
RAD21-AS1	-9.590208953873555	7.193467407277489	-68.98685553867016
TSKS	8.250581889258923	8.332368978798359	68.7468925910966
ADCY4	8.454184656020693	8.126904260005013	68.70634929588358
CD209	10.004578351212238	6.85771430993894	68.60854012401349
TDRD9	7.879505912075561	8.68635798232473	68.44420907613244
SEZ6	-8.920457884390764	7.670014193183002	-68.42003858296837
PPFIA2	-5.37524509744337	12.72110802062647	-68.37907352191998
HS6ST2	-5.146967612639837	13.281472911464974	-68.35931092346354
ADD2	-4.10547994180421	16.64835549411153	-68.3494895451008
C1QTNF9	9.174853163199037	7.4491162431463405	68.34454772646853
CYP2W1	-8.50731289684128	8.018650705398068	-68.2171705612984
TMEM97	-5.759954381883406	11.81434791528178	-68.05010504372238
MCM3AP-AS1	-7.723407426374226	8.761876844633536	-67.67154469081902
CCDC144NL	-7.6526793188552205	8.839821949436748	-67.64832261481705
CCL8	9.646565577293117	6.98348263197466	67.3666231672311
ADH6	-6.8490605078146345	9.816383317794363	-67.23300331147577
NMRK2	5.4585290420462345	12.311343239960161	67.20182462192213
MTMR7	-7.505310708346805	8.94759870228648	-67.1545083542607
TMEM51-AS1	-7.345953973575029	9.139488220216776	-67.1382598077436
SVIL-AS1	-8.638641263518014	7.770782436092758	-67.12900180225193
MARCO	10.153165316290776	6.591875755997279	66.9284042950896
SNX22	-8.93901098665732	7.4645372422022405	-66.72558041835856
CCL18	9.39681721016018	7.09392352353514	66.66030265351515
CDT1	-4.697011927027157	14.187835782202274	-66.64043388770676
C2orf16	-7.294336309980791	9.131276108303744	-66.6065988732601
HK2	-4.814389629887234	13.828174247665032	-66.57421869823224
RGL4	-7.781692802204222	8.554623102621473	-66.56944902323947
SIGLEC17P	10.04850159926532	6.623265698519119	66.5538959639285
LEF1	-4.448115941879695	14.942574365669019	-66.46630324865524
PTENP1	-6.752509486687754	9.820223335436227	-66.31115123392559
EMILIN2	-3.4950693452624915	18.972575836451114	-66.31046820664817
CHEK1	-4.499050017690425	14.735294725788531	-66.29482799673251
KLHL4	-4.326792384305106	15.320697597724157	-66.28947768807441
ERC2	-5.597634559695616	11.757378794422026	-65.81350987108911
LRP4-AS1	-8.375336153583131	7.857266669710726	-65.80724960717197
TRIM58	-5.4384420759241365	12.085603389713443	-65.72685398754896
CNTD1	-8.616312399420002	7.606609383016262	-65.54092274442755
C6orf201	-8.581855809136519	7.636511834277112	-65.5354434465308
NRG4	-7.729052255337545	8.478158827070466	-65.5281326034789
TENM4	-5.5099689414204445	11.888475758692008	-65.50513219122283
SPDYE3	-7.618559195013936	8.583554513607918	-65.39431816555098
PXDNL	7.512978132602901	8.686192029678505	65.25917077456421
NOTCH4	8.213689812632305	7.926541979538921	65.10615710674114
PCDHA1	-8.365276656198443	7.768165826122676	-64.98285624674251
ERN2	-9.199918013791459	7.060350378698046	-64.9546446326635
CEACAM4	8.745582417282451	7.422823049374305	64.91691074720683
IRX6	8.148164323207242	7.960032521440848	64.8596530027737
GSN	3.6984106933480305	17.52123321516161	64.8007162835984
KIF20B	-3.1068516471790284	20.798207275030112	-64.61694453079815
GRIA4	-6.853814841428517	9.425864704841056	-64.60313140733686
DNAH14	-6.551019596235841	9.854632650364687	-64.55789160624461
CTSZ	2.4520977230708385	26.248097475447256	64.36290005448564
PRICKLE2-AS1	-10.194138797017375	6.2828851989556	-64.04860376387951
KIF1A	-4.336463629637278	14.728738605292627	-63.870639272285956
SPAG5	-3.639574230867529	17.539130453719785	-63.834967231182446
FANCD2	-3.867992904588523	16.503131164833988	-63.83399424907159
CD36	7.233342803557015	8.82215223170182	63.81365135706481
GNG13	-11.053340057600872	5.772656658220914	-63.807137079089614
SLC41A1	3.427383954761774	18.607101983775134	63.77368278380687
SBK3	8.376433313772496	7.60908161202176	63.736964702152804
HHIP	-6.657782264687547	9.569367523698421	-63.710765383556335
HLA-DQA2	8.767297580099669	7.261840707073721	63.6667184581967
GSN-AS1	-8.661571571319577	7.336647325807	-63.54689590600771
KBTBD12	6.998646567822173	9.062793336609046	63.427287480140556
EFNA2	-7.19935063522204	8.809866541526008	-63.42531828195666
OXCT1-AS1	-7.893908413322679	8.018661968127262	-63.298583173790384
