Gene	log2FoldChange	-log10FDR	product
DLK1	-8.758727725368212	5.142280433162843	-45.03983420156185
TGM2	2.3120834073358445	19.411925007913744	44.8819897152451
ADCY5	3.2180968894708895	13.935445380266568	44.84561343162732
MDH2	2.0298130051869667	22.075519336398376	44.80917624527778
BZW2	2.4143856291926906	18.54381275239767	44.77191501982909
COX6A2	8.835393968088141	5.006435233074801	44.23382765993304
STRIP2	4.733508336669032	9.334361718061324	44.18427900992754
ITM2C	-1.6597310284744007	26.60154333178543	-44.15140687307056
PGM1	2.7242513582167125	16.20637479927888	44.15023855870459
ACTN4	-2.320439042122523	18.84010373264483	-43.717312258867345
IGFBP3	-2.4554886651666603	17.72142738095136	-43.51476406450016
SYNGR2	2.8955412411068355	14.904478463597153	43.156532068534204
MT-ND4L	1.8085853332135367	23.858343534861486	43.149850191920486
MYOCD	3.8588438011600603	11.15452828439431	43.04358232509954
EMILIN1	-6.979256939949638	6.124822982836533	-42.74671330892491
SORBS2	8.584911798438595	4.960645033414412	42.5867000752252
CDKN1A	2.9787273211421263	14.17149794102421	42.2130280984382
PKM	1.768086829584099	23.67323955697946	41.856343074284695
ATP1B2	2.598436867795426	16.067396000743123	41.75011413779972
ANKRD1	1.6411911618605952	25.369856032315255	41.6367834979115
PLP2	3.253493740630371	12.711069204263918	41.35538409279213
PDGFRA	-3.4703807122897734	11.803202904504285	-40.9616077030343
MTUS2	6.870167590797318	5.959694585135817	40.94410058985036
DUSP27	6.858807751116411	5.941049763750137	40.74851816937777
CCDC80	-5.018553395362184	8.08998557151484	-40.60002455835687
VCAM1	6.8369458705929596	5.903348705790217	40.36087555672272
DSG2	-2.2684611611361305	17.768450801801727	-40.30704053744535
RYR2	4.596729857448472	8.723343437306587	40.09885323504437
SLC1A5	-2.552964367886912	15.58907148251757	-39.79834402330935
HNRNPA1	-1.5845894562545086	25.080295342817188	-39.74197155997717
RELN	-3.4795371936688473	11.393667739794832	-39.64469067292099
ARL6IP5	2.1478229598472907	18.373602070027587	39.46324438110296
SDHA	2.750507278373265	14.288079818971227	39.29946753605852
HEY1	-2.8953275216188072	13.430830459454073	-38.88665306745355
RRAGD	5.566775397538619	6.94020368229987	38.634555112533846
MYH9	-1.8856994741308546	20.463549694069822	-38.58810489695807
ATP1A1	1.827025280148792	21.108545546065198	38.56584633983331
FILIP1	5.567190446796945	6.919549944892045	38.52245234933732
ENO1	1.7837303071068211	21.534871679410408	38.412403274220715
CYCS	2.362706529844046	16.20886076811517	38.29678117815869
LASP1	-2.9292313279919777	13.023401836157573	-38.14855665550101
ACO2	2.3563882714032722	16.090981405476285	37.916599859232456
ALPK3	2.5669747269301064	14.707783698782107	37.754509043928266
TKT	-3.383608299815504	11.1570138405865	-37.75096463216493
PPFIA4	5.5217028499775695	6.822041963459162	37.66928855229903
CORIN	2.9625214133635347	12.709503285702384	37.65217563710752
KIRREL1	-2.7809558500693683	13.525885482721236	-37.61489036054196
PKDCC	-2.34226144109601	16.052587139870596	-37.59935588755258
TUBB	-1.4387205320048027	26.075032939316433	-37.514685262496094
LIMS2	4.874491983664952	7.63776623860182	37.23023030317139
COTL1	-4.872746836592803	7.624197814697387	-37.150785783124455
LAPTM4B	1.478824804742739	25.100922641679286	37.11986702444397
WT1	-8.151621676583632	4.517183151548007	-36.822368095257104
WFIKKN1	-4.856467180860177	7.565507822869814	-36.74164044830818
COL26A1	-5.474801950949902	6.699670019538052	-36.679366493687496
MRC2	-2.3993052617209947	15.270096719742835	-36.63762340666749
SERPINB9	-3.5618828672064575	10.259808677991952	-36.54423675095567
FRZB	-4.456166513108292	8.171869854306543	-36.415212794239956
TNNI3	6.601740053829557	5.501297944062781	36.31813898536946
ID3	-2.1710851018323365	16.704921374874992	-36.26780592427165
PPIF	2.1686100879180996	16.72090532449969	36.26112396583349
TRH	4.6804089423447275	7.733706594841359	36.19690950396589
AMOT	-3.6465998996726876	9.890887969553445	-36.068111077447384
GJA3	8.086225845123106	4.456764846828226	36.03840709005852
POPDC3	3.9361580905760247	9.11202555470436	35.86637310868505
DNAJB9	3.110968767862806	11.525525192913815	35.85554890837082
SULF2	-4.422911140049085	8.078329693618022	-35.72973439489246
SHISA2	-4.153247576880447	8.560310717212674	-35.55308974360726
CDH24	-4.801937156365041	7.389578530937541	-35.48429171758637
COL2A1	1.7639347275483657	20.09422735247651	35.44490545028557
LRRC32	-5.406431659028063	6.5277940351124615	-35.292072335046555
RNF207	4.1218345850276314	8.541105276862714	35.20502312453474
DUSP26	6.519803871574107	5.398083416357694	35.194445157048875
SH3BGRL3	-2.7845852953304813	12.635907827196823	-35.185763128763604
DUSP6	-2.8577571952929315	12.1948920970593	-34.85004063619212
CD248	-4.7671438292714035	7.294523658960859	-34.77404344828952
RBM20	3.2866321718907763	10.545049424996538	34.65769869437195
ZNF436	3.8907650776111153	8.901776640586522	34.634721681888436
MMP15	1.6237859586744703	21.306980775813084	34.59797620551216
RRAD	8.257378694565267	4.183604732617216	34.545608585595815
SOX4	-2.426376458226154	14.196345197936354	-34.44567778112469
NPR1	-7.948756649393242	4.318380638303279	-34.32575681332422
ALPK2	2.630490368206697	12.99122114691201	34.1732820981952
HCN4	2.368759360601965	14.320078738022564	33.92082055524813
BMP4	-7.916033889413661	4.284005023859175	-33.912328951287606
MGAT5	2.859284296300871	11.826991075832316	33.816729855617886
SEPTIN11	-2.6225914764962615	12.805355924099434	-33.58321730004408
HIST1H2BD	4.3273406360517415	7.753256845246521	33.5509834081816
B4GALNT3	3.2602947392766506	10.275488339295853	33.50112057610484
CNN3	-1.7930092781056344	18.681963296507416	-33.496933523866716
MT-CO1	1.2260041252712566	27.305272309806348	33.476376493477595
TUBB2B	-3.3580761926618057	9.951131434719114	-33.41665756097878
RCSD1	3.3166520373028536	9.878146849432028	32.7623758729455
USP2	4.67083561766069	7.013681894766631	32.759755205017896
TMEM200B	-4.672705922971803	6.9963536227825465	-32.69190301238123
MAP3K20	3.6692440783145432	8.890937287040842	32.623018991140576
MYH6	4.602714667442092	7.062099048657568	32.50482687418503
MEX3D	-2.583043349394712	12.358677996018224	-31.923001004925638
MLF1	3.288366099036835	9.704622989268303	31.9123532418434
NR2F2	-7.7387022399101015	4.114488281722144	-31.84079968184702
CD74	-4.258256359425912	7.455974032256697	-31.749448838571542
ETS1	-4.2565595366844065	7.455940922580675	-31.736656438966303
FOXC1	-7.726091197604301	4.100752787606233	-31.682790015875813
PTPRF	-2.361487092381622	13.403346911111939	-31.651830725303924
AMIGO2	-7.723184547236048	4.095497754290058	-31.630284969172912
ANXA1	-4.630229318658384	6.816840637818792	-31.56353538185049
PDLIM1	1.7748866713255809	17.765866341514872	31.532399374106507
LAMA2	7.692734155890485	4.0727211528140455	31.33036111967028
CCDC69	2.706889999557207	11.53705399689146	31.229536088537
PRKAR2B	3.970365849959561	7.864846307054186	31.226317192708507
TCEA3	7.67983967744118	4.0635898154936125	31.20771829787373
UCHL1	-2.369624212967764	13.102859272661961	-31.048852591608966
TMSB15A	-2.996193643562795	10.360875639423815	-31.043189732586242
PLCXD3	7.668151434874737	4.047670705708896	31.03815192988211
FGFR2	-3.765386249794127	8.221723877693508	-30.957966038671188
ITGA7	3.16422757719252	9.70090458116549	30.695869799437098
RRBP1	-2.9691068881277305	10.307804638832847	-30.60497375463358
TGFB1	-2.265212890302689	13.494060608780336	-30.566920033534966
GPC1	2.000164428720034	15.23242196149993	30.46734857064601
CDH11	-4.19681422037061	7.234106568522319	-30.3602013184509
HIPK3	2.5287416620726986	11.940492303511071	30.194420353546853
TGFB2	-2.247330693283571	13.431128791273773	-30.184187978074217
NR2F1	-7.592831818027126	3.9735185290214208	-30.17025791667419
CALD1	-2.4053412818258444	12.47236310921644	-30.000289868520046
SGPP2	4.5368016964618185	6.6090435538120555	29.98392000692458
B4GALNT4	-2.3616355459148943	12.681723829172737	-29.94960977845028
MARCKSL1	-1.4850887522328566	20.155680030418555	-29.932973706779
SPRY1	-2.841739104917755	10.499609688335417	-29.837151437716074
CLIC4	1.565714345765884	19.0161023092822	29.773784186194895
MYZAP	7.550592729518669	3.9414594004769583	29.760354692934335
IFITM3	-1.5371387891543418	19.293516860290115	-29.656813145155226
ALKBH5	1.95664543017768	15.143818427505252	29.63108312161869
SRL	7.537506495022118	3.9300023776338677	29.622418446867645
LAMP5	-7.53811364469151	3.9080220682161615	-29.45911447617578
SLC25A12	3.689130334051646	7.948961612407738	29.324755408545467
LIN28B	-4.506704833437592	6.502133480581558	-29.303196384593303
GAS6	3.1999754602347537	9.145253470135954	29.264586682061775
HOXB5	-5.070006634298959	5.756631535086534	-29.18616007410333
RHOU	-7.489527807437208	3.8820183661994205	-29.074484502632515
AXL	-2.65569901523468	10.90777268833678	-28.967761186819722
IGLON5	-7.476056987508475	3.8701206199150566	-28.933242303016588
EFNB1	-2.6346270525188884	10.972408677649572	-28.908204733428565
KLHL41	7.468662374449404	3.8611433949270415	28.83757639604543
PTGIS	-7.4605862777647936	3.8558381304176605	-28.766813045076255
EIF1B	1.7977183512801296	15.923221528938019	28.62546755407072
PGM5	3.5023948826510716	8.143405289330971	28.521421012706462
AKAP12	-2.3597633211655706	12.072199411536731	-28.487533377140963
H2AFX	-1.6937643800054416	16.788808322493445	-28.43628551937831
FGF18	7.424227554438968	3.8237674792530254	28.388519881237944
MYC	-4.464745302381749	6.33675388870501	-28.29199215694497
TLE1	-7.412521074871543	3.811154353735808	-28.25026196665511
NNT	2.3895553388813253	11.811883058785721	28.2251482253633
AGL	3.1700643202688963	8.892706110840432	28.190450352612437
SLC25A5	1.491821885596728	18.885943281534665	28.1744635175319
SCN5A	7.394613246585443	3.7975626459148812	28.081507046220246
VEGFB	1.9616223883832777	14.283370378367305	28.018579115775836
WNT5B	4.081319322498628	6.860480855910847	27.999813078860868
ARL4D	-3.0810547871678695	9.075821087915786	-27.963102010402036
EPHB2	-2.8278814314307863	9.835745578417361	-27.814322285483914
S100A4	3.241063298593237	8.560103540602626	27.743837417605192
PRKAG2	3.3443611173797168	8.29371702843658	27.737184748453345
CASQ1	5.997782982935318	4.618880603851438	27.70304348599016
HACD1	2.722335793936418	10.170180771896698	27.68664714613829
KCNJ3	-3.4695487645078016	7.918658898156161	-27.474173196656416
CPVL	2.981556011437673	9.182068582681813	27.376851780127954
SERPINE1	-3.2349264992552262	8.436092802021184	-27.290140155434603
FBLN2	-4.420817946747736	6.167166636199755	-27.26392094589574
LSMEM2	7.30128309004452	3.7107587513037172	27.09330012212855
PDHA1	2.0646657985875327	13.070716346495454	26.986661003648155
USP28	2.495268583330923	10.743329834874151	26.80749341732326
CACNG4	-7.263220863392183	3.6751777306191884	-26.693627569707626
UGP2	2.1886539745575333	12.1841684232876	26.6669286463068
FAM78A	7.2521278014794905	3.6662392478762764	26.588035576398802
ITGA8	-7.24458228455391	3.657930596834072	-26.500179199951827
HTRA1	1.9570679598340837	13.535710916321923	26.490306147910083
OXCT1	2.6853114632028983	9.848298445606064	26.44574870902925
SSC4D	-3.572025928663573	7.3674783357299	-26.316823644094352
AFAP1L1	7.218648316047138	3.636904219394829	26.25353251895921
CKMT2	7.2185627778269685	3.635003021739825	26.239497510019653
MYO18A	2.7200267432406746	9.63859259540642	26.217229626707006
KCNH2	2.2391608750317706	11.700541153413848	26.199393967423394
ADPRHL1	7.201810285140551	3.622493150679642	26.088508430415846
CAV1	5.870216661992262	4.433963908349876	26.02832881346777
FMOD	-7.190447819064303	3.606943144656645	-25.935536467985315
SPHKAP	7.18536226586486	3.6039260374639546	25.89551415856137
APCDD1	4.321306731642931	5.992501314989234	25.89543627184209
SLC4A3	2.865753446593184	9.027820924975755	25.871508930975335
SYT7	4.8587059215428825	5.306314641948805	25.781822372406356
ATP1A2	4.858902558428971	5.301872703809574	25.761282845005063
AFAP1L2	-7.1707773831904404	3.587025055572358	-25.721758141435696
LHX2	-7.1740287317678755	3.58057184685036	-25.68712530546365
HOXB8	-7.16946397607541	3.5807937005024426	-25.672371441510023
BNC1	-7.169032870236677	3.5797286251386913	-25.663192180146424
PLK2	-2.5255325612279838	10.114654588871876	-25.544889509769966
CPXM1	-1.876810668954083	13.585852022121909	-25.498072021949802
BCAT1	-3.3887033643007167	7.50384453275238	-25.42830321332753
SLC7A3	-7.135362998260929	3.5586555116027867	-25.39229886104784
TBC1D4	3.3738230953325106	7.518180790417933	25.365011985597253
DSC2	-3.0117828669406705	8.40028347131827	-25.299829836361265
A4GALT	7.112838704905001	3.541554775332532	25.19050788152637
COL18A1	1.5693583454016613	16.041434131136448	25.174758525910033
HAS2	-5.801342936845161	4.331292202149628	-25.127311424353266
RGS4	-7.112441891356874	3.529621381522841	-25.10422697457198
MITF	4.274410476544619	5.856241158104978	25.031978559375712
LEF1	-3.368591981361649	7.4251445237144384	-25.012282303035818
ACOT2	2.967833202127013	8.417831204245562	24.9827189378608
PPP2R5A	2.680905830364246	9.297429894596617	24.925534011826905
KCNIP2	5.778275894860623	4.305469726228526	24.878191935118455
TP53INP2	2.774393130376046	8.96040426142709	24.859684028295565
ATP5MC1	2.692491601128538	9.231783405420607	24.8564992825328
CACNG6	3.495465832277041	7.07366249791437	24.725745570519145
CNN2	-1.6218483198629512	15.221984231233064	-24.68774955040568
PYGL	2.952199826341627	8.344149182216581	24.63359576670842
ATP2B1	-2.994565913641932	8.22501063537392	-24.63033648803311
MTARC2	4.249751768587571	5.789031307196089	24.601946036165398
ACTA1	2.839480071317273	8.65534599764084	24.576682470656884
H1FX	-1.5011957635368889	16.350111848299164	-24.544718640020996
PPP1R3B	2.3049881563746495	10.640069985444839	24.525235299447743
FJX1	-2.9046824406467477	8.441814739029342	-24.520791039651435
IRX1	7.038020320754475	3.471941883762468	24.43559753039882
SRSF9	-2.594061473510801	9.385348242596645	-24.346170291602263
ANGPTL2	-3.4852132466620978	6.97338263768228	-24.303725542893762
DCAF6	3.1042285166970007	7.817381482742821	24.266938524629346
SOBP	3.652560489789444	6.62134096448207	24.18484839629154
MEGF6	-3.107685580259444	7.7643482066363685	-24.129152961877118
ANKRD63	6.999840580145241	3.4423840994854578	24.09613991202504
TOB1	3.004741708835646	7.9912481943508205	24.011636755223453
BASP1	-2.0406183692975493	11.755796764813597	-23.989094824007328
AGT	6.979301774589551	3.4247606582087577	23.902438139380862
TRDN	6.980133347573626	3.4231987837074085	23.894383985529558
S1PR1	2.3064639781256844	10.354872368966188	23.883140117109484
PCK2	-3.4637956838940243	6.892720595294717	-23.87497584826929
MYH7B	6.978593755257728	3.4159456064604483	23.83849667754496
