Term	fdr	es	nes	gene %	lead_genes
pharyngeal system development (GO:0060037)	0.0397202170386731	-0.7336690861480226	-2.0236593500977187	4.78%	NOG;BMP5;TGFB2;BMP7
G2/M transition of mitotic cell cycle (GO:0000086)	0.04378665138644668	-0.40830120450290336	-2.009431661413209	30.69%	CCNB2;PLK1;CDK1;CCNB1;FOXM1;CCNA2;AJUBA;AURKA;TUBB4A;BRSK1;PRKAR2B;FBXL22;CDK14;KHDRBS1;MAPRE1;NINL;BACH1;FBXL7;NEDD1;HAUS1;NES
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	0.006744710120006517	0.5782505094669106	2.009240604959636	24.23%	HLA-B;CD36;PSMA6;PSMB10;PSMB8;HLA-A;PSMA2;PSMB9;HLA-F;HLA-E;IFI30;TAP2;FCER1G;MFSD6;B2M;PSMD9;TAP1;HLA-C;PSMA1
response to estrogen (GO:0043627)	0.04391612804377219	-0.6874701250489336	-2.0061113932567043	19.66%	KRT19;CD24;TRIM24;SFRP1;CITED2;CITED4
G1/S transition of mitotic cell cycle (GO:0000082)	0.043113717273872386	-0.47247753897360434	-2.0054891130178714	24.71%	TYMS;CDT1;E2F1;DHFR;POLA1;ACVR1B;CDK6;CDK14;PIM2;EIF4EBP1;KHDRBS1;CAMK2A;E2F3;BACH1
antigen receptor-mediated signaling pathway (GO:0050851)	0.006897998986370301	0.5507854383841536	2.003953623810501	15.78%	HLA-DRB1;HLA-DRA;BTNL9;PSMA6;PSMB10;HLA-DPA1;PSMB8;HLA-A;PSMA2;PSMB9;HLA-DRB5;HLA-DPB1;PIK3R2;HLA-DQB1;BTN3A1;BTN3A3
T cell receptor signaling pathway (GO:0050852)	0.006897998986370301	0.5507854383841536	2.003953623810501	15.78%	HLA-DRB1;HLA-DRA;BTNL9;PSMA6;PSMB10;HLA-DPA1;PSMB8;HLA-A;PSMA2;PSMB9;HLA-DRB5;HLA-DPB1;PIK3R2;HLA-DQB1;BTN3A1;BTN3A3
regulation of axonogenesis (GO:0050770)	0.04281585670901036	-0.4899294764545502	-2.003216797534063	16.14%	EFNB3;EPHB3;PLXNA4;SIPA1L1;LINGO1;SLIT2;BRSK1;RTN4;ROBO1
cellular response to interferon-gamma (GO:0071346)	0.006657116482084354	0.5729403851379749	2.0024053539558473	13.38%	HLA-B;HLA-DRB1;MT2A;HLA-DRA;HLA-DPA1;HLA-A;HLA-F;IRF9;HLA-DRB5;HLA-E;CCL2;HLA-DPB1;TRIM22;IFI30;CX3CL1;SP100;HLA-DQB1
negative regulation of cell cycle process (GO:0010948)	0.042190228837773534	-0.525618469361961	-2.002377341039903	14.49%	AURKB;BMP7;E2F1;RBBP8;RNF2;CBX5;RYBP
negative regulation of blood coagulation (GO:0030195)	0.007065223204221701	0.6849459399267376	1.9977392855865452	29.70%	CD34;THBD;F8;PLAU;TFPI;PLAT;A2M;VTN;SERPING1;C1QTNF1;SERPINE2;F3;PDGFB;SERPINE1
mitotic DNA replication (GO:1902969)	0.044653395952014174	-0.74194519722975	-1.9934641867182117	25.97%	GINS1;MCM6;POLA1;MCM2;MCM4;MCM3
antigen processing and presentation of endogenous peptide antigen (GO:0002483)	0.007117935185935731	0.795961422543701	1.99292357091351	20.62%	HLA-DRB1;HLA-DRA;AZGP1;HLA-A;HLA-F;HLA-E;TAP2;B2M;TAP1
DNA integrity checkpoint signaling (GO:0031570)	0.04428677132342927	-0.7091731710935778	-1.9912795247842507	16.86%	CDT1;E2F1;TIMELESS;RHNO1;DOT1L
regulation of epithelial to mesenchymal transition (GO:0010717)	0.04388286328991386	-0.4756314415321514	-1.989933804354664	11.30%	MDK;CRB2;IL17RD;BMP5;TGFB2;BMP2;LOXL2;BAMBI;SFRP1
establishment of endothelial barrier (GO:0061028)	0.007549476668416384	0.7765062004088665	1.9852632190954933	11.54%	SOX18;PECAM1;TJP2;ROBO4;PDE2A;RAPGEF3
organic substance transport (GO:0071702)	0.008535124079135517	0.5981081620835341	1.9727725226798685	21.58%	RAMP3;RAMP2;RAMP1;ABCA9;ABCB6;SLC22A5;ABCA6;RCN3;SLCO2A1;SPNS2;SLCO2B1;TAP2;TCN2;ABCA8;TAP1;ARRDC2;TXNIP
regulation of cytokine production (GO:0001817)	0.008419096198749393	0.581142080850048	1.9711356113257288	19.51%	HLA-B;HLA-DRB1;RGCC;BTNL9;GPNMB;SRGN;ACE2;TNFRSF1B;IL33;BTN3A1;SYT11;BCL6B;BTN3A3;ACKR1;SNAI2;BCL6;ANXA1
blood circulation (GO:0008015)	0.009912680024858062	0.6658174070326782	1.961077890115284	18.36%	SGCG;TNNI3;MYL2;ELN;SGCD;DLL4;ACE2;ACVRL1;MEOX2;NPR1;SERPING1
embryonic skeletal system morphogenesis (GO:0048704)	0.05578966344118024	-0.7967945186830037	-1.9603183321132864	4.03%	COL2A1;SOX11;NOG
regulation of neuron projection development (GO:0010975)	0.05827430463415764	-0.3837986825267625	-1.953520907453517	12.65%	MDK;EPHB3;ROR2;WNT5A;GPC2;PTK7;TENM3;NCS1;ROR1;SIPA1L1;DPYSL3;ATP1B2;FZD1;TANC2;RTN4RL1;CRMP1;ITM2C;BRSK1
regulation of angiogenesis (GO:0045765)	0.01126673167773816	0.5078668310897831	1.9529297208839855	15.81%	DCN;RGCC;GPNMB;SMOC2;KLF4;HYAL1;CDH5;CD34;TNFSF12;ECSCR;HSPB6;CLDN5;RAMP2;APLNR;STAB1;ECM1;TIE1;TEK;PTGIS;ANGPTL4;VEGFD;GATA2;RAPGEF3;SP100;RHOJ;THBS4;NPR1;EMILIN1
positive regulation of angiogenesis (GO:0045766)	0.01106851331606085	0.5370872798818249	1.9524806971399389	11.54%	SMOC2;KLF4;HYAL1;CDH5;CD34;S100A1;TNFSF12;HSPB6;RAMP2;APLNR;ECM1;TIE1;DLL1;TEK;PTGIS;ANGPTL4;VEGFD;GATA2;RAPGEF3
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	0.06168181477071665	-0.597416301177529	-1.9443695965776568	8.99%	TYMS;CDT1;E2F1;DHFR;POLA1
cytokine-mediated signaling pathway (GO:0019221)	0.012569687041830325	0.46035728971835416	1.9424237533181532	24.59%	HLA-B;CD36;HLA-DRB1;ILK;IFI27;MT2A;HLA-DRA;PSMA6;MAOA;TNFSF12;PSMB10;UBE2V1;CXCL2;HLA-DPA1;IL32;PSMB8;HLA-A;PSMA2;PSMB9;HLA-F;IRF9;HLA-DRB5;TNFRSF14;LTBR;HLA-E;CCL2;IFITM1;HLA-DPB1;XAF1;TNFRSF1B;TRIM22;IFI30;CX3CL1;SP100;IL33;HLA-DQB1;CRLF1;F13A1;POMC;IL1R1;MX1;IFIT3;PLVAP;TNFSF13;FCER1G;MAP3K14;OSMR;MYD88;BCL6;CDC42;ANXA1;FOS;B2M;CSNK2B;SAMHD1;COL1A2;PSMD9;JUNB;ACKR3;BST2;HLA-C;IFI35;SH2B3;TNFRSF25;PSMA1;F3
innate immune response (GO:0045087)	0.01584314605901824	0.5349726356154455	1.9275869944204984	27.47%	CFD;IFI27;C3;FCN3;CD74;HLA-E;TTC4;APOL1;IFITM1;ANKHD1;TRIM22;TYROBP;SP100;FES;MX1;FCER1G;MYD88;B2M;BST2;ADAM15;RARRES2;CALCOCO2;NLRP1;IRF7
BMP signaling pathway (GO:0030509)	0.06992304484627923	-0.4666510452174161	-1.9259390458507653	6.58%	LEFTY2;NOG;AMHR2;BMP5;TGFB2;BMP7;ACVR2B;BMP2
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	0.016440230917515883	0.7761897519273222	1.9232433272339973	6.13%	PSMA6;PSMB10;PSMB8;PSMA2;PSMB9
mitotic metaphase plate congression (GO:0007080)	0.07008818412943352	-0.569038558168862	-1.9232134678652857	9.41%	KIFC1;CCNB1;KIF2C;CDT1;CDCA8;SPDL1
negative regulation of neuron projection development (GO:0010977)	0.07050592521634828	-0.531023369180573	-1.9207531454967102	14.16%	EFNB3;DPYSL3;LINGO1;RTN4RL1;CRMP1;ITM2C;RTN4
negative regulation of cytokine production (GO:0001818)	0.020568578795722353	0.5536410496036793	1.9048079214944804	20.74%	APOD;HLA-DRB1;RGCC;GPNMB;SRGN;KLF4;CD34;VSIR;UBA7;DLL1;CX3CL1;TYROBP;VSIG4;SYT11;ANXA1;ZFP36
apical protein localization (GO:0045176)	0.08615194667189285	-0.8133465486030924	-1.8931612390986607	11.33%	SHROOM2;VANGL2;CELSR1;SHROOM3
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	0.02572547857269865	0.5542556895096561	1.8873778392221778	24.23%	HLA-B;CD36;PSMA6;PSMB10;PSMB8;HLA-A;PSMA2;PSMB9;HLA-F;HLA-E;TAP2;B2M;PSMD9;TAP1;HLA-C;PSMA1
cell cycle checkpoint signaling (GO:0000075)	0.08899972574517984	-0.7737990709422042	-1.8869926062942879	4.33%	BUB1;ZWINT;BUB1B
muscle contraction (GO:0006936)	0.0287219538746771	0.5046733152954805	1.8805875384527706	21.55%	DES;ANKRD2;FXYD1;ALDOA;MYOM3;TNNT3;TNNI3;MYL2;CASQ2;MYOM2;CAV3;LMOD3;SORBS1;MYOT;ITGA1;MYH11;CKMT2;CRYAB;SMTN;ACTA1;TNNT1;TCAP;CALM1;MYL12A
receptor internalization (GO:0031623)	0.031015447294272393	0.6441164686734611	1.873144789494644	26.63%	CD36;RAMP3;RAMP2;RAMP1;CAV3;MX1;FCER1G;CD9;ACKR3;LMBRD1;ARRB2
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	0.10071357840890424	-0.4333575574737346	-1.8684269722300928	13.77%	CRB2;SOX11;LEFTY2;BMP5;TGFB2;BMP7;TBX20;ACVR2B;BMP2;NUP93;ACVR1B;CITED2
synapse pruning (GO:0098883)	0.0334086869826367	0.891330523780855	1.8664864429481374	11.00%	C3;C1QB;C1QC;C1QA;CX3CL1
positive regulation of vasculature development (GO:1904018)	0.032626325030270756	0.5249120685193819	1.8662456510114347	11.54%	SMOC2;HYAL1;CDH5;CD34;TNFSF12;HSPB6;RAMP2;APLNR;ECM1;TIE1;TEK;PTGIS;ANGPTL4;VEGFD;GATA2;RAPGEF3
negative regulation of blood vessel endothelial cell migration (GO:0043537)	0.032049164521289704	0.6868391067905284	1.8656531836330756	19.69%	RGCC;KLF4;MMRN2;DLL4;ACVRL1;MEOX2;CARD10;CSNK2B
positive regulation of biomineral tissue development (GO:0070169)	0.1009917927139012	-0.6114048019713059	-1.865454171216981	6.58%	FBN2;BMP7;ACVR2B;BMP2
platelet degranulation (GO:0002576)	0.03200671529675819	0.5022990229504863	1.8636570712427813	21.25%	CD36;ALDOA;CFD;CLEC3B;VWF;IGF2;SRGN;PECAM1;ISLR;TAGLN2;ECM1;F8;TUBA4A;VEGFD;ENDOD1;F13A1;SERPINA3;CD9;A2M;SERPING1;SELENOP;CALM1
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484)	0.030657773272756893	0.8363567849628356	1.8633111468148313	8.12%	HLA-B;AZGP1;HLA-A;HLA-F;HLA-E
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)	0.030657773272756893	0.8363567849628356	1.8633111468148313	8.12%	HLA-B;AZGP1;HLA-A;HLA-F;HLA-E
regulation of interleukin-10 production (GO:0032653)	0.02994480180129743	0.8516726597596408	1.863301683693001	11.69%	HLA-DRB1;CD34;VSIR;DLL1;TYROBP
defense response to bacterium (GO:0042742)	0.02936875326015234	0.6044057198042955	1.8631258744117052	29.76%	S100A9;HLA-A;STAB1;PLA2G2A;TNFRSF14;HLA-E;GSDMD;FCER1G;MYD88;RARRES2;NLRP1;MICA;SERPINE1;PRKCD
regulation of G0 to G1 transition (GO:0070316)	0.10110991176970693	-0.5317211792527287	-1.8625798204188257	14.49%	E2F1;RBBP8;RHNO1;RNF2;CBX5;RYBP
positive regulation of bone mineralization (GO:0030501)	0.10094958088831545	-0.6405846445350932	-1.8605811327482324	6.58%	FBN2;BMP7;ACVR2B;BMP2
regulation of viral entry into host cell (GO:0046596)	0.03075996585033275	0.7174268061647103	1.8584117207867816	10.34%	HLA-DRB1;FCN3;CD74;IFITM1;LGALS1;TRIM22
sulfur compound catabolic process (GO:0044273)	0.0301112651405034	0.6208627112057143	1.858354964251014	9.77%	BGN;DCN;PRELP;HYAL1;GGT5;OGN;LUM;FMOD
mitral valve morphogenesis (GO:0003183)	0.10123039684666132	-0.7784467188440698	-1.8581985752981278	22.30%	ZFPM1;SOX4;SMAD6;DCHS1;BMPR1A
kinetochore organization (GO:0051383)	0.10111420700809987	-0.7798644552795996	-1.8564062742294283	14.52%	DLGAP5;CDT1;CENPF;CENPH
chromosome condensation (GO:0030261)	0.10718274513362075	-0.517688414705877	-1.845993977778452	10.22%	TOP2A;PLK1;CDK1;CCNB1;INCENP
defense response to symbiont (GO:0140546)	0.03561520044026651	0.5427325037211036	1.8453870324274588	36.58%	RNASE1;IFI27;FCN3;TTC4;IFITM1;SLFN11;MX1;IFIT3;MAP3K14;MYD88;SAMHD1;BST2;PLSCR1;ABCC9;NLRP1;IRF7;TRIM52;MICA;IFITM2;DDIT4;IRF2;IFI6;IFI16
positive regulation of osteoblast differentiation (GO:0045669)	0.10727046135183288	-0.5267818662496773	-1.8435001752620173	6.58%	FBN2;SOX11;NPNT;BMP7;ACVR2B;BMP2
defense response to virus (GO:0051607)	0.03826473326605969	0.5362819555896342	1.8396621207822672	39.25%	RNASE1;IFI27;FCN3;TTC4;IFITM1;SLFN11;MX1;IFIT3;MAP3K14;MYD88;SAMHD1;BST2;PLSCR1;ABCC9;NLRP1;IRF7;TRIM52;MICA;IFITM2;DDIT4;IRF2;IFI6;IFI16;PHB;AKAP1;IFITM3
regulation of inflammatory response (GO:0050727)	0.038403553540445265	0.4927660528100273	1.8382010560650703	29.94%	PSMA6;GPS2;LPL;KLF4;S100A9;CDH5;MGLL;DDT;PLA2G2A;ACE2;TEK;PTGIS;TNFRSF1B;CX3CL1;PDE2A;GPR4;IL33;IL1R1;BCL6B;MYD88;CASP4;BCL6;ANXA1;IFI35;ETS1;NLRP1;NFKBIA;NR1D1;RIPK1;SERPINE1;PRKCD;TMSB4X
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	0.03815053306061868	0.8156031847687599	1.8373847013563191	7.24%	CD36;PLA2G5;LPL;PLA2G2A
negative regulation of blood vessel morphogenesis (GO:2000181)	0.04063056657854193	0.5903822271858268	1.8312846386780557	15.81%	DCN;RGCC;KLF4;ECSCR;CLDN5;STAB1;TEK;THBS4;NPR1;EMILIN1
positive regulation of cell projection organization (GO:0031346)	0.11969397654980884	-0.3649635984733137	-1.8257786001098344	9.71%	MDK;ROR2;WNT5A;CUX2;PTPRD;GPC2;PTK7;TENM3;PLXNA4;ROR1;DPYSL3;ATP1B2;FZD1;SLIT2
glycosaminoglycan metabolic process (GO:0030203)	0.1192965551432958	-0.49657736537887864	-1.8241029324410012	21.64%	GPC6;GPC2;HS6ST2;HS2ST1;SDC3;AGRN;B3GALT6;GLB1
vasculature development (GO:0001944)	0.04747238276773817	0.7524015981030848	1.8194984271197594	10.19%	SOX18;PDGFRB;CDH5;NOTCH4;APLNR;ACVRL1
cholesterol biosynthetic process (GO:0006695)	0.12358279427965542	-0.5352647287922623	-1.8147962705186667	26.78%	SQLE;MSMO1;HMGCS1;SC5D;DHCR24;HMGCR;ACLY;INSIG2
sterol biosynthetic process (GO:0016126)	0.12358279427965542	-0.5352647287922623	-1.8147962705186667	26.78%	SQLE;MSMO1;HMGCS1;SC5D;DHCR24;HMGCR;ACLY;INSIG2
